start	end	text
296220	299160	De a poco se me van alineando los chacras
300880	303720	No voy a hacer un carajo de pausa portanda esta vez
303720	306600	Espero que me comprendan
306600	308200	No voy a parar
308760	311040	Voy a de a poco ir encontrando mi zona
311040	312480	Mi zona de confort
312480	315980	El lugar del cual pueda tirar quizás algunos movements
317520	318080	Quizás...
318080	322240	Si este programa termina en algún lugar parecido a un lugar feliz es un éxito
322240	323860	Eso es lo que me gustaría decirles
323860	327380	Si terminamos en algo parecido a la felicidad es un montón
327380	328460	Es muchísimo
328460	331480	Y la verdad que han sido días...
334400	335620	Interesantes al menos
337020	340480	Han sido días... Leería ahí en Twitter a alguien que decía
341120	344200	Que Reward quemó todos los cartuchos de un año en una semana
345240	347040	Que qué va a hacer ahora
347040	349560	Y hay algo de eso
349560	351460	Hay algo de eso
352960	353520	Permítanme...
353520	355960	Explicitarles algunas cosas
357220	359500	Boca boca boca dice el CEO de Pampas
359500	361300	Que lo que estuvo también en la tarde
363720	364280	Jugando...
364280	365060	Al Elden Ring
365060	368120	Si me cago me levanto, dame la camiseta pelado
368880	369840	Máximo eco
370840	374660	Yo no quiero felicitar a nadie porque hay 1.100 personas viendo un programa que no se ve
375620	376640	Eso es lo que quiero
376640	379200	Quiero que nos tengamos un minuto antes de arrancar
379200	382460	Antes de arrancar, si va media hora y todavía no arrancamos
382460	386380	Quiero que nos tengamos un minuto para reflexionar al respecto de qué significa tener
386380	388120	1.100 personas
390700	391660	Mirando nada
392840	393320	¿No?
393920	395100	1.100 personas
398120	399800	Mirá lo que dice el chat
399800	401940	Mirá lo que es esto
401940	404480	Máxima fidelidad lo dice acá un compatriota
404480	406780	Máximo eco por la máxima verdad
406780	408620	Que la voz retumbe
408620	410680	Que suene en todas partes
410680	412120	El chat me está dando un ACB
412960	414760	No se oye, sí se oye
414760	416060	No se oye nada
416060	417840	Hay mil...
417840	420060	Quizá tenemos nuestro primer dato a goberno del día
420060	423320	O sea nuestro número más irreductible son 1.100 personas
423960	427540	Son 1.100 personas que están dispuestas a mirar una pantalla negra
427540	429860	Sin sonido, durante una hora
429860	431340	Si hace falta
435060	437500	Hay 7, hay 7 rewards
437500	440040	11.000, núcleo riísimo
440040	441660	Les quiero agradecer gente
441660	444020	Les quiero agradecer en serio
444020	446200	También porque lo he dicho a varios programas
446200	449540	Pero en algún punto las locuras que están pasando últimamente
450500	451660	Saben por qué son
451660	453680	Y son por las 1.100 personas
453680	456180	Que están dispuestas a mirar una pantalla negra
456180	457920	O sea, quiero que se entienda
457920	459120	Esto es así, esto es ciencia
459700	462220	Las 1.100 personas
463780	464340	Habilitan
464340	466540	Esta la tengo en listorte
466540	468180	Las 1.100 personas
468780	470140	Habilitan boca predio
470140	472560	Las 1.100 personas
472560	474360	Habilitan juntarse con piña
474360	476520	El núcleo irreductible
476520	478480	Es lo que sostiene el resto
478480	480040	De la estantería de producción
480820	482800	Y a medida que nos seguimos encontrando
482800	484320	En una salud nos vamos esforzándonos
484320	485640	Y cada vez más por hacer el programa
485640	487060	Más expulsivo posible
487060	489340	Es un juego de FromSoftware
489340	491520	Queremos matar al usuario 17 veces
491520	493140	Antes de que arranque a tocar el joystick
493560	496320	Es una prueba de fuego tras una prueba de fuego
497800	498500	Tengo fe
498500	501720	Y les pido que me den su voto de confianza
501720	503160	Porque vamos a solucionar estas cosas
503160	504780	Y va a ser más escuchable esto
504780	506220	Queremos arrancar más a tiempo
506220	507220	Les voy a pasar el equipo a lo mismo
507220	508400	Y arrancamos 20 minutos más tarde
508400	510480	Pero lo vamos a solucionar
510480	512200	Quiero arrancar reflexionando
512200	514120	Sobre algunos de los hechos de esta semana
514920	516740	Porque no fue inocuo
516740	517660	Efectivamente
519780	521000	Últimamente se lo decía
521000	522160	A algunos amigos
522160	524480	Está un poco rara la realidad
526140	527560	¿Qué es lo real?
528940	530900	Cuando vas de invitado a boca predio
530900	532100	Y saludas a Riquelme
532100	534480	Y después volvés y vas a un programa de tele con Lisztorti
535020	537820	Y de repente comes un asado con Felipe Piña
537820	539360	En algún momento llegas a tu casa
539360	539960	Y te decís
539960	541920	¿Qué poronga está pasando?
544140	545500	Y yo quiero celebrar
545500	546700	Este estado de confusión con ustedes
546700	548500	Y es por eso que al término de este programa
548500	549980	Como sea que salga
550600	552540	Independientemente de lo que suceda técnicamente
552540	554500	Yo le voy a dar esta camiseta
554500	556060	Firmada por Aro Molinas
556060	557480	A alguno de ustedes
557480	559820	A algunas de las personas que comentó
562800	564240	La publicación que subí
564240	565300	De boca predio
565300	566800	Porque quiero compartir este momento
566800	568660	De felicidad y confusión
568660	570640	Para noto una cosa
570640	572980	Quiero contarles esto, esto es extremadamente personal
572980	575140	Pero saben que me pasó esta última semana
575140	576420	Siento que
576420	578420	Con estas cositas que pasaron
578420	581340	Lo de boca, lo de Lisztorti, lo de Piña
581340	583520	Un saludo para el compatriota que me pedía hablar
583520	585300	De Argentina y no de mi el día de hoy
586480	588500	Me pasó que por primera vez
588500	590360	Siento que
591200	593900	Por primera vez le cayó la ficha a mi viejo
593900	595900	De que quizás estaba haciendo algo interesante
596980	598560	Eso es algo que me pasó esta semana
598560	599300	Por ejemplo
599300	600740	¿Saben cómo lo noto?
601640	604100	A ver, vamos a recapitular
604100	605460	Salgo en el programa
605460	607960	Salgo en lo de Lisztorti
607960	608500	¿Sí?
609000	612120	Y entonces tengo ahí un mensaje
612120	612920	En mi viejo que me dice
614540	615560	¿Por qué?
616700	617820	¿Por qué?
618400	619900	¿Por qué estás en lo de Lisztorti?
621300	623180	Acá Juan Aguilar dice
623180	624000	Máximo orgullo
625060	627460	Pero no, no, no
627460	627680	No
627680	629820	Por favor, te sale todo mal
629820	632000	Me dicen que hay doble audio y doble música
634820	636820	Quieren sumar más estímulos
636820	639580	Yo propongo que en este turno ya no tenemos solución a nada
639580	641040	Que sumemos una voz más
641040	641760	Si se puede
641760	643680	Y que sumemos más música
643680	646720	Quizás, o sea, si empezamos a sumar estímulos
646720	648400	Se cancelan unos con otros
648400	649380	Empatan
650480	652160	Les contaba entonces
652160	653500	Que mi viejo me manda
654180	655340	Me dice
655340	657060	¿Pero por qué estás en lo de Lisztorti?
657420	659300	Porque me invitaron
659300	661420	Pero ¿por qué?
662380	663280	¿Por qué?
664360	666060	¿Se entiende lo que les estoy contando?
666520	667180	La duda
668660	670360	Porque laburo en medios
670360	671700	En radio, o cosas, me invitaron
674340	676580	¿Pero qué haces vos exactamente?
676580	678040	Llegó esa pregunta
678900	680380	Llegó la pregunta de mi viejo
681140	683000	¿Qué es lo que haces vos?
683720	684560	¿Qué es lo que haces?
685320	686040	De repente
686940	689140	Al otro día fueron con muchos estímulos
690060	690580	Boca
690580	691640	Y Boca es Boca
691640	692920	Entonces mi viejo dice
694560	696100	¿Qué es esto?
696940	698300	¿Qué es lo que pasa?
699820	700860	¿Qué es lo que pasa?
701080	703120	Está empezando a creer, dice en el chat
703120	704400	Y después Piña
704400	706460	Me manda un mensaje, me encanta Piña a mi
706460	707860	Es como que agarre
712040	714040	El loco me dice
715780	716440	Siento que
716440	718060	Por primera vez estas cosas
718060	720540	Traversales le demostraron a mi viejo que no estoy pelotudeando
720540	721940	Hace 3 años
721940	723800	El otro día me manda un mensaje
723800	726400	Y me dice, quizás yo puedo ser tu manager
729620	730380	Sos un gordo
730380	731420	Hijo de puta le digo
732920	733880	28 años
733880	735580	Diciéndome que soy un vago de mierda
735580	737400	Que no me gusta laburar
737400	739800	Sale una puta publicación en Boca
739800	741420	Y me mandas que podés ser mi manager
743440	744400	Gordo ladrón
790600	791160	Subtítulos realizados por la comunidad de Amara.org
820600	821160	Subtítulos realizados por la comunidad de Amara.org
847100	851400	Subtítulos realizados por la comunidad de Amara.org
880640	881400	Subtítulos realizados por la comunidad de Amara.org
906700	908100	Subtítulos realizados por la comunidad de Amara.org
911420	913420	Esto hacemos con el IVA
914380	915420	Bienvenido Lucio Pons
916680	917880	Mi papá y Boca
917880	919620	¿Qué estaba hablando? No sé ni de qué estaba hablando
920220	921420	No sé de qué estaba hablando
922500	923820	No sé de qué estaba hablando
923820	925200	¿Estaba puteando a mi viejo?
925660	927200	¿Por qué estaba puteando a mi viejo?
928580	929420	Gero es grosso
930700	931780	Hola Gero
931780	933500	¿La estás pasando bien?
934080	935620	¿Te está gustando este programa Gero?
936760	937840	Yo no
937840	939760	Julián tomatis1
939760	941560	Qué grande
943760	944520	Ay Dios
944520	946960	Voy a volver a tratar de recuperar el eje
947900	949920	Quiero ser lo más claro posible
949920	950720	Quiero ser lo más claro posible
950720	952460	Estoy a una más
953760	955620	De perder
958820	960140	Hombre calvo
960140	961560	Pierde los estribos en vivo
961560	962880	Este es el recorte
963760	965400	Estoy a una
965400	968000	Mera pequeña falla técnica más
968000	970160	De enloquecer por completo
970160	972200	Quiero ser enfático
972200	974000	Esto no es una simulación
974700	976300	Esto no es un simulacro
976300	977380	Richard Viviano se suscribió
977380	979260	¿Qué les pasa? ¿Por qué les gusta esto?
979900	982140	¿Por qué fomentan esto boludo?
983600	986000	Porque ustedes son parte del problema también
990280	993160	Vamos a hacer... ¡El tren del hype me está jodiendo!
993780	994540	¿Qué hace?
995300	997800	¿Por qué está el tren del hype acá?
998640	999920	¿Por qué?
1000820	1002080	¿Por qué?
1003560	1005800	¿Por qué está el tren del hype?
1007480	1007660	¿Por qué está el tren del hype?
1007660	1008940	Imagínate el tipo escuchando esto en Spotify
1008940	1009000	Imagínate el tipo escuchando esto en Spotify
1009000	1011220	Es solo disociación cognitiva
1011220	1013180	Es solo esquizofrenia
1014000	1015420	Es solo algo que van a pasar
1016000	1017860	En universidades
1017860	1019680	Entendés? Estudiando gente
1020460	1023240	Quieren escuchar un trastorno de despersonalización
1023240	1023240	
1024000	1025240	El tren del hype
1026400	1027440	La gente
1030540	1031580	Nivel 3
1039140	1042240	¿Ven por qué esto contribuye a la sensación de estar enloqueciendo?
1042680	1042680	
1042680	1043880	Lo que le decía mi amigo el otro día
1045340	1047240	Felipe Piña subió un posteo que decía
1047240	1048300	Máxima confusión
1048300	1049740	Él lo subió
1049740	1052880	Si a mí me mostrabas hace 3 años un posteo de Felipe Piña
1052880	1054440	Diciendo máxima confusión
1054440	1056200	Con un emoji ascendente
1056200	1058320	Yo decía el mundo se fue a la mierda
1058320	1060020	Si me mostras un tren del hype
1060020	1060780	Nivel 2
1062560	1064440	Se viene otro
1064440	1066380	Es completamente irrazonable
1066380	1068280	Voy a intentar contarles lo que les quería contar
1068280	1069740	Que igual tiene que ver con esto mismo
1069740	1073760	Esta es una representación teatral de lo que estoy sintiendo estos últimos días
1073760	1075720	Que es un nivel de sobreestímulo
1075720	1078000	Que por momentos me confunde y asusta
1078000	1079920	Y me enoja a la vez
1079920	1081280	Y quizás me entristece
1083320	1084860	Venía hablando con mi viejo
1084860	1086660	Mi viejo quiere ser manager mío ahora
1086660	1087380	Me lo propone
1087380	1089760	28 años diciéndome que soy un vago de mierda
1089760	1091640	Un posteo boca predio y dice
1092500	1093960	Quizás hay algo ahí
1093960	1096320	Quizás puede ser
1097460	1098420	Es difícil
1098420	1101180	Es difícil el tema de la locura
1101180	1102220	Y del mareo
1102220	1103360	¿Por qué hay algo de mareo?
1106220	1109480	Yo creo todavía darme cuenta que nada de esto tiene sentido
1109480	1112340	Es importante recordar que nada de lo que está pasando tiene sentido
1112340	1114260	Porque cuando empiezas a creer que tiene sentido
1114260	1116340	Cuando compras tu propio humo ahí te la pones
1116880	1119320	Yo todavía veo el sin sentido que es esto
1119320	1120560	Y lo veo tanto
1120560	1122100	Que el otro día estaba mirando
1122100	1124760	Esta escarpa está poniendo foto del papá de Messi
1126560	1126960	Bueno
1127640	1129740	Me alegra que ustedes la sigan pasando bien
1129740	1131500	Hay un patrón en estas cosas que yo hago
1131500	1134420	Como la fiesta que hice, la pasé como el orto y todo la pasó en espectacular
1134880	1135680	Hay algo
1135680	1138180	Hay algo en un disfrute colectivo que prescinde
1138180	1140380	De como la estoy pasando
1140960	1141440	Básicamente
1142820	1144580	Les decía que veía el otro día
1144580	1146580	No lo que pasaba en redes sociales
1147460	1149000	Tengo una pregunta para ustedes
1149000	1150060	Para debatir
1150060	1152800	Ya que vamos a seguir hablando ininterrumpidamente hasta el final de la hora
1152800	1153960	Y un poquito más también
1153960	1155820	Tengo una pregunta para ustedes
1156660	1158760	Ustedes creen que
1158760	1160320	Las redes sociales
1160980	1162800	Nos volvieron locos
1162800	1164940	O que las redes sociales
1165520	1166000	Revelaron
1166000	1168700	La locura que ya teníamos
1170480	1171360	Se entiende
1171360	1173800	El tren del hype va por el nivel 4
1173800	1176380	Nunca hubo un tren del hype nivel 4 en maga
1177460	1178340	Están premiando
1178340	1180140	Al peor programa del año
1180140	1182240	Deliberadamente, por eso me da bronca
1182240	1183600	Porque lo hacen a propósito
1183600	1186340	Hay programones y a ninguno de ustedes les surge esa emoción
1186340	1187460	Y en este de verdad
1187460	1189620	Si se les cae una suscripción yo sé que es hoy
1189620	1192580	Yo sé que hoy se suscriben, donan
1192580	1193740	Ponen guita
1193740	1195500	Porque dicen
1195500	1198080	Queremos ver el mundo arder y eso es parte del problema
1198080	1200000	Y a veces pienso yo estoy favoreciendo todo esto
1200000	1200880	Entonces
1201500	1204080	Soy yo el que hace que me tiren un discapacitado al escenario
1212520	1214240	Yo quiero creer
1214240	1215760	Que ustedes son el problema
1216780	1218080	Pero al mismo tiempo
1219380	1220260	Hay algo
1220260	1221440	De lo cual me tengo que hacer cargo
1222080	1224060	Si ustedes son el problema
1224980	1226020	Por qué
1226020	1226580	¿Qué pasa esto?
1226680	1228260	¿Qué es esto? ¿Qué es este espacio?
1228980	1230400	Y volvemos a que es lo real
1230960	1233600	Yo veía las redes sociales el otro día
1233600	1235480	Pasé por lo de
1236020	1237280	Llegamos al nivel 5
1239660	1241260	Estaba viendo redes sociales
1241260	1243160	Y yo veía gente que compartía lo de Boca
1243160	1244380	Algo que me puso muy feliz
1244380	1247380	Yo pensé que Boca iba a subir eso y que todo el mundo iba a poner
1247380	1249060	¿Quién poronga es este?
1249640	1251700	Y descubrí un montón de gente bancándome
1251700	1253060	Eso me sorprendió muchísimo
1253060	1254220	Hay gente como
1255400	1256360	Boasteros del mundo
1256360	1258000	Desconocidos poniendo E
1258000	1259800	¿Qué está pasando?
1260660	1262740	¿Qué está pasando? ¿Me están bancando?
1263340	1263960	Qué loco
1264800	1266840	Así como obviamente me están bancando
1266840	1268040	Encontré otras cosas rarísimas
1268840	1270960	Veía que lo compartía Kimei
1270960	1272340	Lo tienen a Kimei Herrera
1272340	1274120	También es streamer
1274920	1276440	No lo conozco
1276440	1277460	No tengo relación con él
1277460	1280680	Pero vieron estas amistades impersonales que uno tiene en redes sociales
1280680	1283160	Es el mismo fenómeno de la locura total
1284380	1285960	Acá lo están puteando en el chat
1285960	1287520	No sé por qué
1287520	1289120	Pero tienen un poco más de buena onda
1289120	1292640	El loco compartió lo de Boca poniendo buena onda
1292640	1294300	Puso mirar rebord
1294300	1296960	Un elogio heterosexual
1296960	1298520	Homo erótico
1298520	1301080	Algo que nadie podría estar en contra
1301080	1302160	Un elogio heterosexual
1302160	1303940	Homo erótico
1303940	1306060	Y entonces tiraba buena onda
1306060	1307240	Y yo vi su posteo y dije
1307240	1309000	Mira qué buena onda, qué se yo
1309000	1311160	Y miro un comentario abajo
1311160	1312760	Y hay un loco que dice
1312760	1315300	Tiene el pito chico
1315300	1317460	Es obvio
1317460	1318680	¿No?
1321200	1322560	Cosa que
1322560	1323240	Cosa que
1324280	1324960	Claro
1324960	1327220	Como acá joven barrios
1327220	1329240	Me dio mucha risa
1329980	1331160	Me hace reír mucho
1331160	1332900	Vieron el género ese de mean tweets
1332900	1335280	De gente que lee los tweets
1335280	1336700	No me quiero meter en esa
1336700	1339480	Porque no quiero seguir incentivándolos en algo que no me gusta
1339480	1340940	Pero ese tweet me hizo estallar
1340940	1341920	Yo leo eso
1342920	1343800	Y digo
1343800	1346280	¿Qué pasa con las redes sociales?
1346520	1347740	Y ahí es donde vuelve mi pregunta
1347740	1349500	Si nos volvieron locos
1349500	1352740	O despierta un componente de locura
1353280	1354460	Que el humano siempre tuvo
1354460	1356360	Porque pensemos
1357280	1357980	Un segundo
1357980	1361240	Yo quiero descarnar la psicología de esta persona
1361240	1362720	Una persona indeterminada
1362720	1363800	Como puede ser cualquiera
1363800	1365880	No es para que hagan nada
1365880	1366840	Por favor
1368460	1371020	¿Pero qué es exactamente lo que te pasa por la cabeza
1371020	1371840	Para vos por ejemplo?
1371940	1373860	Estás viendo en redes sociales así
1373860	1376960	Y de repente agarrás y ves a alguien y vos decís
1377520	1378720	Este tipo tiene el pito chico
1379320	1380880	O sea vos estás viendo twitter
1381340	1382720	Estás así y decís
1384360	1385240	Es obvio
1385240	1386380	Es obvio, tiene el pito chico
1386380	1388720	Y ponele que lo pensás, agarrás y decís
1389300	1390480	Tiene el pito chico
1390480	1392260	Pero no contento con eso
1392260	1393520	Agarrás y decís
1394700	1396620	Loco, esto se tiene que saber
1397220	1398480	Voy a dejar un comentario
1400080	1401460	Basado en nada
1402180	1403840	Y la gente va a saber
1403840	1404800	Este tipo
1404800	1406100	Ni siquiera se lo digo a él
1406100	1408900	Es una conversación sobre terceros
1408900	1410840	¿Qué nos pasa?
1411260	1411980	¿Cuál es?
1412960	1414780	Se me acaba de acordar una anécdota
1414780	1416480	Una vez guille a Kino
1417120	1418480	Una vez guille a Kino
1418480	1420040	¿Cuál espectro?
1420660	1422100	En mi ópera guille a Kino
1422100	1424680	En esta escena aparece como un espectro
1424680	1426040	Aparece así fantasmalmente
1426040	1428580	Le mando un saludo a guille a Kino porque escucha mucho Maga
1428580	1430000	Quizás hasta está en este chat
1430000	1432380	Quizás guille a Kino es una de esas personas que puede bancarse
1432380	1434940	Una pantalla en negro 25 minutos
1434940	1436440	Sumido en la oscuridad total
1436440	1437820	Para ver qué pasa después
1437820	1440580	Si es que resistió las pruebas le mando un saludo
1440580	1441840	Lleno de amor
1442440	1444000	Guille a Kino una vez estábamos hablando
1444000	1445460	La locura en redes sociales
1447200	1449140	Y guille a Kino una vez me agarra
1449140	1450100	Me sacude
1450100	1451440	Me sacude guille a Kino
1451440	1453080	Como siempre suelen las revelaciones
1453080	1454440	Me dice
1455620	1456660	Escuchame una cosa
1458300	1460260	Vamos hablando de los comentarios en Youtube
1460260	1461460	Me dice alguna vez
1462720	1463240	Sacado
1464640	1466660	¿Vos dejaste un comentario
1466660	1467360	En Youtube
1467360	1469460	A algo que te gustó?
1470760	1471780	Yo es que no
1471780	1474700	Los videos que yo veo de Youtube que me gustan
1474700	1475940	Los miro
1475940	1476960	Y dejo
1476960	1480320	Todos los que comentan
1480320	1481960	Están locos
1483360	1484640	Están locos
1485360	1486000	Nadie
1486700	1488100	Esta es una teoría de guille a Kino
1489100	1489740	Nadie
1490560	1492540	En su sano juicio
1492540	1495740	Nivel 5 trend del hype 124%
1495740	1496460	Nadie
1496460	1497320	Comenta en Youtube
1497320	1499200	Y me dice una cosa
1499200	1501360	No conoces a nadie que comenta en Youtube
1501360	1502280	Y digo donde están esas
1502280	1503700	Pero guille que estas diciendo
1503700	1505000	Que que detectaste
1507120	1508560	Andá con tus amigos y preguntale
1508560	1509940	¿Quién de ustedes comenta en Youtube?
1510840	1511820	Nadie comenta en Youtube
1511820	1512720	Y donde están esas personas
1512720	1513360	Están locos
1515860	1517160	Vos entras un video y dices
1517160	1518980	Evidentemente este tipo tiene el pito chico
1518980	1519980	¿Qué te pasa?
1521760	1523160	¿Son botellas al mar?
1523580	1524520	Es una comunidad de locura
1525380	1527120	Hay algo muy hermoso
1527120	1529180	Mira Twitch me acaba de felicitar
1529180	1531480	Por el soporte muy fuerte que tenemos
1533240	1535420	Es el programa más bancado de Maga
1535420	1537600	En su historia, un programa dedicado a la locura
1537600	1539120	Hecho desde la locura para la locura
1540180	1542160	Del loco para el loco
1543140	1544940	Tiene el pito chico
1544940	1546780	Lo tenes hermano
1546780	1548440	Es obvio
1548440	1551600	Y lo voy a comentar hermano
1551600	1553120	Lo voy a comentar acá
1553700	1555120	Voy a dejar un comment
1556340	1558020	Hola, buen día
1558020	1559880	No me conocen
1559880	1560640	No nos conocemos
1560640	1563240	Pero alguien tiene que decir algo que es evidente
1563940	1565460	Esta persona que ustedes ven
1565460	1567340	Y que están elogiando
1567340	1569980	Tiene un pene por debajo del promedio
1569980	1571240	En términos de dimensiones
1572040	1573240	Y yo lo quiero remarcar
1574360	1575240	Yo lo quiero remarcar
1576320	1577900	Porque tenemos algo que aprender
1577900	1578840	De todo eso
1578840	1580540	Y yo no sé
1580540	1584180	Yo no sé si ya estábamos locos
1584180	1586540	Y las redes sociales
1586540	1588520	Muestran esa locura
1588520	1590520	O efectivamente nos enloquecieron
1590520	1592580	Y me interesaría saber su opinión como agoveros
1593180	1594560	Porque todas las conversaciones
1594560	1596400	Últimamente son muy similares
1596400	1598020	Vos te juntas con alguien
1599500	1601260	Sobre todo de nuestra generación
1601260	1602840	Que atravesó la pandemia
1602840	1603500	Acá está de vuelta
1603500	1605460	Hay gente que dice, vos nos vuelves loco
1605460	1608200	Y yo, en serio, yo no siento que fomento
1608200	1609040	Una locura total
1609040	1611160	Y al mismo tiempo no puedo no hacerme cargo
1611160	1613160	De que el stream con
1613160	1615060	1300 personas viendo una pantalla
1615060	1615980	En negro es este
1616760	1619220	Hay que reflexionar loco, hay que reflexionar
1619220	1620060	Ah!
1621040	1622160	Tengo un tip
1622860	1625640	Tengo un tip para ustedes
1627140	1627160	Porque
1627800	1629260	Alguno de ustedes dirán
1629260	1631160	Con todos estos estímulos, con boca predio
1631760	1633440	Con piña, con que se yo
1633440	1635000	Piña subiendo máxima locura
1635000	1637560	Alguno dirá, es fácil enloquecer
1637560	1639320	Y alguno de ustedes puede decirme
1639320	1641300	Rebord! Como me hablan en mi cabeza
1641980	1642480	Rebord!
1642840	1644220	Cómo haces para no enloquecer?
1645160	1646480	Cómo haces para no enloquecer?
1646800	1648280	El chap viene tu viejo y te dice
1648280	1651320	Quiero ser tu manager, papá
1652400	1654460	28 años me dijiste de pelotuda, papá
1654460	1655820	Te das vuelta hasta Felipe Piña
1655820	1657300	Máxima confusión te dice
1658600	1659960	Te das vuelta hasta Román
1659960	1661040	Te dice buenas, buenas
1661040	1662820	Es un sueño
1662820	1664700	Es completamente onírico
1664700	1666420	Cómo haces para no enloquecer?
1666420	1668160	Tengo un sistema
1669200	1670420	Tengo un sistema
1671380	1673520	Descubrí un sistema estos días
1673520	1675540	Vieron que yo siempre les muestro mis cartas
1675540	1676740	Yo no me guardo nada
1676740	1678180	Está todo expuesto
1679360	1680040	Olvídense
1680040	1683400	Todo este maga valió la pena por estos últimos 10 minutos
1683400	1684500	Tengo un sistema
1684500	1686600	Si llego a decirles esto
1686600	1688420	Todo habrá valido la pena
1689160	1690760	Tengo un sistema
1691520	1693940	Tengo un clonacebord
1694780	1696120	Tengo un clonacebord
1696120	1697440	Motor psico
1697440	1698740	Tengo un sistema
1699660	1701200	Tengo un sistema
1701200	1703280	El sistema es
1703280	1705620	Es así, clonacebord
1705620	1707040	El sistema es así
1707040	1709000	En la semana
1709000	1712360	Uno tiene que estar rescatado
1712360	1713660	En la semana
1713660	1715220	Lo inventé yo este sistema
1715220	1718120	En la semana uno tiene que estar activo
1718800	1720100	Uno tiene que estar
1720100	1721520	Tiene que estar focus
1722120	1724120	En la semana uno tiene que estar bien focus
1724680	1726500	Era visual de bien focus
1726500	1727920	Que siempre subía
1727920	1729740	Bien focus
1729740	1732520	Bien focus como vision antes de patearla directo al lateral
1732520	1733520	Viste cuando se traba
1733520	1736580	Ahí va para adelante se le traba el R1 y empieza a correr hacia el corner
