start	end	text
849980	851780	Espero sus audios. Arranca Maga.
874600	878360	Atrévete, atrévete a viajar conmigo,
880000	885720	atrévete a vendar a los ojos, atrévete,
887440	893660	atrévete a las cosas nuevas que en esas quimeras me propongo yo.
893660	901680	Seamos estupendos amigos, dejemos la crítica del amor,
902100	908660	la música no tiene mensaje para nada.
910320	916120	Atrévete, atrévete a lo poco claro,
916940	919980	atrévete a querer algo raro,
922680	929880	atrévete, atrévete a soltar el caos que de otro lado te espero.
931660	937720	Seamos estupendos amigos, dejemos la crítica del amor,
938720	967700	la música no tiene mensaje para nada.
967700	971820	Será lo más sabido
971820	975560	Será lo más sabido
983700	986600	Lunes de 20 a 21
986600	987700	Maga
988240	990700	Hay millones de frases
991400	993600	Nada de verdad
993600	995700	Todo está permitido
995700	998600	Vos ya podés elegir
999700	1001960	No es solo rock and roll
1002700	1003800	Pero te gusta
1008240	1009700	Nacional Rock
1011360	1015700	4, 3, 2, 1
1018280	1019580	Nacional Rock
1029060	1029700	Todos fuimos
1030220	1033700	Todos somos
1036880	1038040	Todos somos
1038040	1041360	Todos podemos ser
1041360	1043860	Todos podemos ser
1044680	1047660	¿Sabías que solo el tiempo elimina los efectos del alcohol?
1047840	1050060	Ni un café, ni una ducha, ni el agua
1050060	1051780	Si tomaste, no manejes
1051780	1053840	Soy Diego Molina de Conduciendo Consciencia
1053840	1055000	Para Nacional Rock
1063360	1066820	Yo me comprometo con la vida
1067840	1069720	Los martes a las 20
1069720	1071620	La Hora Líquida
1071620	1076900	Guilespi se sumerge en entrevistas sacuosas para coleccionar
1076900	1078460	La Hora Líquida
1078460	1082220	Martes de 20 a 21 por 93.7
1082220	1083920	Nacional Rock
1085220	1087220	Hace la tuya
1088760	1090340	93.7
1090340	1094980	Mándanos tu whatsapp 11 39 39 88 88
1097220	1098560	¿Estás escuchando?
1098940	1101560	Maga por Nacional Rock
1106220	1108560	Hola Comandante Rebord
1109220	1110360	Acá Santiago
1111420	1112560	¿Vos como andas?
1112660	1113860	Yo para el orto
1113860	1116300	Porque estoy transitando el COVID
1117920	1122360	Y justamente quería contar que hoy para levantarme el ánimo
1123440	1126360	Lo único que pude encontrar para levantarme el ánimo
1127040	1133340	Es que me vi el documental de hora y media de la TV pública de los 15 años de No al Alca
1133340	1139080	Y ese abrazo entre el Diego y Chávez la verdad me devolvió la vida
1140360	1141340	Un abrazo grande
1141340	1145220	Abrazo grande compatriota Santiago espero que te mejores, que estés bien
1145220	1150120	La comunidad de Maga te manda un enorme abrazo de amor, de cariño y de patria
1150120	1152360	El abrazo tiene patria también
1152960	1155820	Sin restricciones, sin protocolo nuestro abrazo
1155820	1157820	En total ya tenés COVID, no te puedo hacer
1157820	1160360	Pero si, acá vos traes algo fundamental
1161080	1163720	Hablaste, estamos hablando de máxima fineza
1163720	1165440	Y hablaste del No al Alca
1165440	1168240	Y uno, quizás un desprevenido, un no creyente
1168240	1170780	Los refutadores de leyendas como diría Dolina
1170780	1172120	Te dirían, no, ¿de qué está hablando?
1172420	1175660	Está hablando de política, mezclando política, no, no, no
1175660	1178860	El arte es una dimensión transversal
1178860	1180160	Está en todas partes
1180160	1182420	Lo único que hay son artistas
1182420	1184220	Lo único que hay son intérpretes
1184220	1186280	El artista lo que hace es un mediador
1186280	1189980	Entre ese lugar, ese mundo mágico, ese estado primigenio de fineza
1189980	1191240	Y la traduce
1191240	1193460	Y a lo máximo que puede apuntar es a eso
1193460	1195660	A traducir una porción de esa magia
1195660	1198620	Y hacerla asequible a los mortales
1198620	1200980	Y esa traducción, sí
1200980	1204200	Síganme porque esto es complejo lo que estoy diciendo
1204820	1207740	En esa traducción, en esa operatoria
1207740	1209240	Radica la calidad del artista
1209880	1211820	Entonces, ¿qué es la máxima fineza?
1211840	1216060	Es el máximo grado posible de refinamiento del arte
1216060	1217440	¿Se entiende? Es la cúspide
1217440	1221260	Es la crystal meth de Walter White
1221260	1222500	Básicamente en Breaking Bad
1222500	1224340	Es la más pura, digamos
1224340	1227100	Es decir, cuando el artista es casi perfecto
1227100	1228100	Un artista que casi
1228820	1231320	Por momentos, hasta puede ser imperceptible
1231320	1234440	Porque hace aún más pura esa traducción de magia
1235000	1235200	Sí
1235200	1236460	Que se hace
1236460	1238440	Eso se hace con la magia literal, con hechiceros
1239000	1240960	Se hace con fútbol, se hace con política
1241780	1245220	¿Acaso alguien duda que Hugo Chávez era un artista?
1245940	1248620	Chávez era artista primero y político después
1248620	1249260	¿Sí?
1250200	1250800	¿Se entiende?
1251280	1254040	Román, hablamos de Riquelme, le digamos todo un maga
1254040	1255320	Es un artista
1255320	1257500	Era un artista en la cancha y ahora es un artista
1257500	1259460	En el arte de la política institucional
1259460	1260700	¿Se entiende?
1261180	1264040	O sea, son intérpretes de ese maná
1264040	1267400	De esa fuente primigenia de fineza
1267400	1269480	Y son traductores
1269480	1271600	Están los que meten más mano y los que menos
1271600	1272220	Son vehículos
1273140	1274760	No son los sujetos de fineza
1274760	1275020	¿Lo vieron?
1275540	1277160	Yo hablaba antes de la tarea que les di
1277160	1278540	Les di dos
1278540	1281420	El ataque artístico de Leo García
1281420	1282080	¿Sí?
1282600	1283840	En arte va
1283840	1286340	Que el tipo simplemente entra gritando
1286340	1287780	Woh, woh
1288760	1289980	Y rompe todo
1290760	1292900	En un vídeo excepcional que hoy sí está pasado de falopa
1292900	1295120	Quizás, quizás
1295120	1296220	Hecho menor
1296760	1298840	Hecho menor frente a lo que estamos manifestando
1298840	1302020	Porque quien hubiera tenido el privilegio de estar ahí
1302020	1303940	Se habría sentido conmovido
1303940	1305580	Habría sentido un nivel de escozor espiritual
1305580	1306080	Habría dicho
1306080	1308460	He atestiguado la fineza
1308460	1309320	Insisto
1309320	1310680	La zarz ardiente
1310680	1312440	Si te habla un arbusto
1312440	1314440	No podés permanecer indiferente
1314440	1315820	Eso es lo que te pasa
1315820	1316340	Entonces viene
1316340	1316880	Woh, woh
1316880	1318880	Sentís miedo, caos, pánico
1318880	1320920	Frustración, risa
1320920	1321320	¿Sí?
1321380	1324120	Hemos hablado antes de cómo la gente reacciona a la mística también
1324120	1326820	Hay gente que siente odio cuando ve esas cosas
1326820	1328020	Y eso está bien también
1328600	1328940	¿Sí?
1329440	1329920	Volvemos
1329920	1330980	La gente quiere opinar
1330980	1332400	No quiere decidir
1332400	1333320	Es como en el fútbol
1333320	1333960	Hoy me decía un amigo
1333960	1335060	Es como en el fútbol
1335060	1336600	Todos quieren putear al DT
1336600	1338460	Y decir qué cambio debería haber hecho
1338460	1340580	Pero por algo está delegada la función, ¿eh?
1340840	1342160	Por algo el DT es uno
1342160	1342980	Para putearlo
1343540	1345040	Por eso el presidente es uno
1345040	1346320	Para putearlo
1346320	1348120	La persona que está en un lugar ejecutivo
1348120	1349200	Y no comprende esto
1349200	1350780	Está condenada al fracaso
1350780	1352120	Porque deja de ser un artista
1352120	1354060	Deja de preocuparse por sus pinceladas
1354060	1356920	Y está más mirando la opinión variante y ajena del otro
1356920	1358920	Que lo que quiere es putear
1359560	1360440	Dejémoslos putear
1360440	1360980	¿Sí?
1361560	1362380	Vamos a hablar
1362380	1363860	Un ejemplo más
1363860	1364740	Un ejemplo más
1364740	1366460	Y quiero escucharlos a ustedes
1367080	1369160	El discurso por supuesto que compartí
1369160	1370360	De Eric Cantona
1370360	1371900	En una premiación de la Champions
1371900	1373600	Si no lo conocen a Cantona
1373600	1374980	No sé qué hacen escuchando este programa
1374980	1375680	Apáguenme
1375680	1376420	Y vayan a Google
1376420	1376860	¿Sí?
1377460	1379640	Pero Cantona que es un personaje de aquellas
1379640	1380440	Recibe un premio
1380960	1381700	Pasaría el audio
1381700	1383180	Pero yo como es en inglés
1383180	1384620	Que se yo prefiero leerlo
1384620	1385840	Cantona en una premiación
1385840	1386600	Donde estaban Messi
1386600	1387320	Cristiano Ronaldo
1387320	1388080	Donde estaba todo el mundo
1388080	1389300	Vayan a ver este video por favor
1389300	1390180	Y dice
1390180	1391060	Pronuncia las siguientes palabras
1391060	1391920	Sin mediación
1391920	1392820	No le da una introducción
1392820	1393540	Simplemente se para
1393540	1394460	Agarra el premio
1394460	1395600	Y dice esto
1396260	1398580	Como las hormigas para los niños
1398580	1401080	Somos para los dioses
1401080	1401920	Pronto
1401920	1405080	La tecnología eliminará el envejecimiento de las células
1405080	1407540	Solo nos matarán las guerras
1407540	1408780	Que lamentablemente
1409300	1410720	Se multiplicarán
1410720	1412140	Amo el fútbol gracias
1412140	1413800	Y se va
1413800	1415380	Se entiende
1415380	1416580	Decía un par de cosas mal
1416580	1417040	Lo reduje
1417040	1417660	Pero es esto
1417660	1418720	O sea, dura
1418720	1420480	Veinte segundos el discurso
1420480	1422500	Y lo más hermoso es ese video que por favor
1422500	1423600	Yo lo miro
1423600	1424760	Una vez al mes
1424760	1425560	Miro ese video
1425560	1427520	Para sentir esperanzas
1427520	1428280	La gente
1428280	1429660	Las caras del público
1429660	1431680	Messi está en otra dimensión
1431680	1433220	Cristiano Ronaldo no entiende nada
1433820	1435460	Se me fue el nombre ahora
1435460	1436720	Hay uno que lo mira
1436720	1437800	Sacado
1437800	1440160	Está como con los ojos desorbitados
1440160	1441900	Porque son
1441900	1443020	Son testigos
1443020	1445520	Son testigos del estado puro de la fineza
1445520	1446200	Son testigos
1446200	1447420	Eso es Dios hablando
1447420	1448420	Y no por Cantona
1448420	1449440	Cantona es un vehículo
1449440	1452620	Es un hábil intérprete de la magia
1452620	1453100	Pero vos
1453100	1453880	O sea
1453880	1456560	Lo que daría por atestiguar uno de esos hechos
1456560	1457340	Ni hablar
1457340	1457900	Producirlo
1457900	1458500	Protagonizarlo
1458500	1459960	Ya es una cosa que
1459960	1461900	Es un panteón que pertenece a pocos
1461900	1462700	Pero atestiguarlo
1462700	1463700	Imagínate estar ahí
1463700	1464380	Estar ahí
1464380	1465660	Un anfiteatro
1466200	1467100	Enmudecido por palabras
1467760	1468320	Completamente
1469160	1471000	Imposibles de conectar racionalmente
1471000	1472620	Que solo se conectan desde lo espiritual
1472620	1473820	Como las de Lita Carrió
1473820	1475260	Dicho por ella textualmente
1476260	1476660	Impresionante
1476660	1479040	Recordemos también que Cantona es la persona que
1479040	1481260	Pasó a la inmortalidad por pegarle una patada al hincha
1482620	1483320	Ustedes saben esto
1483320	1484340	Hay ciertas reglas
1484340	1484900	Yo acabo de decir
1484900	1485660	La opinión critica
1485660	1486560	En el fútbol se putea
1486560	1488620	Hay ciertas reglas que permiten nuestra
1488620	1490120	Nuestra cohesión civil básicamente
1490120	1491260	Esto quiere decir que un futbolista
1491260	1492180	Cuando está dentro de la cancha
1492180	1494100	Nunca de repente le pega una piña
1494100	1495700	A un espectador que lo está puteando
1495700	1496900	Cantona rompió eso
1496900	1499400	Cantona demostró la falibilidad de la Matrix
1499400	1501060	Rompió el tiempo y el espacio
1501060	1503080	Y le pegó una patada voladora a un hincha
1503080	1504260	Que lo estaba puteando
1504260	1504620	¿Sí?
1504680	1506900	Es un momento icónico del fútbol mundial
1506900	1508900	Pero por supuesto como siempre he dicho muchas veces
1508900	1510340	A mí el fútbol me chupa un huevo
1510340	1512460	El fútbol es una excusa para la magia también
1512460	1513580	Por supuesto
1514140	1515260	¿Saben que dijo Cantona
1515260	1515900	Estas la tienen
1515900	1516800	¿Saben que dijo Cantona
1516800	1518460	Después de pegarle la patada al hincha
1518460	1519840	Cuando le preguntaron por qué lo hizo?
1519980	1520820	O sea, cuando fueron a buscarlo
1520820	1522040	Tipo, che, Cantona
1522040	1523860	Le pegaste una patada voladora al pecho a alguien
1523860	1524740	¿Qué onda? ¿Estás bien?
1525700	1526100	Cantona
1526100	1526860	En ese momento
1526860	1528200	O sea, con el calor del momento
1528200	1528780	Con locura
1528780	1529360	Con puteadas
1529360	1530140	Con insultos
1530140	1532060	El tipo pronuncia las siguientes palabras
1532840	1534420	Cuando las gaviotas
1534420	1536240	Siguen al pesquero
1536240	1539100	Es porque creen que echarán las sardinas al mar
1540260	1540860	Eso
1540860	1542420	¿Me entienden?
1542800	1543340	El tipo
1543340	1545480	Es lo primero que pronuncia
