start	end	text
189860	192340	Que como experiencia de vida
193240	194120	Quisimos ver
194120	195900	O yo le propuse a mi tío
195900	199200	Y mi tío tenía la impericia suficiente para creer que ese era su rol en mi vida, ¿no?
199820	203120	Quería ver cuánto era lo máximo que podía acelerar un auto
203120	205320	Estábamos en la ruta
205780	207700	Era un poco esa hora, ¿no?
208620	210320	Y entonces, my own personal
210320	211460	Si nos matamos, nos matamos
211460	212860	Y el auto era medio chuso
212860	214920	Y entonces fue tipo, mira, no hay nadie
214920	216700	O sea, esto no es seguro
217360	219120	Pero tampoco fue tan imprudente
219120	220160	Porque no había nadie, en serio
221420	222320	Bueno, no importa
222320	224000	No estoy haciendo ninguna recomendación al respecto
224000	225540	Estoy diciendo lo que hice
225540	227620	Y mi tío me dijo, ¿es ahora?
227700	228960	Y yo dije, bueno, listo, ¿verdad?
229560	231320	Y entonces empezamos a acelerar
231320	232940	Y no sé si esto lo hicieron alguna vez en la vida
232940	235740	Pero si ustedes aceleran un auto chuso
236440	239160	Más allá de lo que sería su punto de equilibrio
239160	243100	O sea, la propia infraestructura del auto
243100	245060	Es como que te empieza a decir
245060	247380	No llego, monstruo
247380	249280	Amigo, no llegamos
249280	250680	O sea, el auto te dice
250680	252480	Si nos matamos, nos matamos, perro, ¿entendés?
252700	253860	No sos solo vos
253860	256400	Y si vos vas de 160
256400	258020	Ya empieza como no sé qué
258020	260620	Y a 180, el auto chuso
263060	266280	La propia infraestructura de la mecánica
266900	268520	Todo tiembla, todo tiembla
268520	270540	Es como un acelerador de partículas
270540	272100	Estás como avanzando a otra dimensión
272350	274310	Es como en Interestelar
274310	277350	Cuando te fusionás con el agujero negro
277350	278590	Era eso
278590	279690	Bueno, no nos matamos
279690	282310	No nos matamos, no pasó nada
283690	285730	Pero, pero, pero
285730	287930	Es como que encontrás el límite
287930	288830	Me hace acordar eso
288830	291250	Así me siento hoy yo acá
291250	291790	Estoy así
292350	293690	No llego
294610	296990	Quiero que sepan que con lo que estamos haciendo
296990	298090	No llego
298090	300050	No llego con el método
300050	302270	Ni en pedo llego con el eventazo
302270	303790	De caricias que estamos armando
303790	305070	Voy a ver si sorteo una entrada
305070	307270	Para el 16, esa es la semana que viene
307270	309110	Por favor, compren entrada
309110	311070	No sé qué andan fuera de eso, que en serio no
311070	312610	No tiene sentido lo que vamos a hacer
312610	314050	Pero no llego
314050	315670	No llego con caricias
317510	318950	Y para cómo uno no llega
318950	321130	La semana pasada, ¿lo vieron?
321210	323430	Para cómo vos estás así y no llegas
323430	324790	Y encima, en ese estado de no llegar
324790	326270	Cualquier cosita que te pasa
326270	328530	Te desestabiliza toda la estructura
328530	330690	Y la semana pasada no va que
330690	332530	Te das vuelta y ves un video de unos
332530	334670	¿Vieron ese pingüinicidio?
336070	336530	¿Vieron?
338190	339770	¿Lo vieron, hermano?
340070	341350	¿Vieron el...
341350	343370	Tienes que hacerlo rebot por Carly
343370	344450	Picheto May
345110	346270	¿Vieron el pingüinicidio?
347150	348270	No, hijo de puta, no lo recuerdes
349210	349770	¡Buludo!
350450	352110	Yo venía esquivándolo porque yo soy
352110	353990	Extremadamente sensible a esas cosas
353990	355050	Me pongo muy triste
355050	357790	Pero, boludo, de repente vi un video
357790	358910	De un pingüino
358910	360550	Bueno, a ver, para los que no lo vieron
360550	363030	Un hijo de remil puta, o sea, alguien que de verdad
363030	365290	Yo creo que hay límites en términos de la justicia penal
365290	367290	Hay alguien que se decide masacrar
367290	369350	A toda una civilización entera de pingüinos
369350	371590	Esa persona tiene que ser desmembrada en público
371590	373310	Esa es mi propuesta
373310	375170	Como ministro de justicia eventual
375770	376570	Desmembramiento público
376570	379030	Y hay quien dirá, ah, boludo, mira
379030	381070	Te preocupan los animales y no la gente
381070	383110	Mira, no rompan las pelotas, ¿entendés?
383190	385250	Este tipo masacró amigables
385970	386910	Pingüinersmiths, ¿entendés?
387790	388270	Pingüinilfos
388270	390790	Mira, hijo de puta, el video que puso Panda
390790	392110	El video que puso Luis
392110	394490	El video que puso Luis nuestro streamer
395270	396930	Este es el video que vi
396930	398210	Este es el video que vi
398210	400690	Saben que, boludo, para, déjenme contarles algo
401910	402870	Los pingüinersmiths
403450	405070	Saben que los pingüinos son monógamos
410070	411110	Ustedes agoveros
411110	412910	Saben que los pingüinos
412910	415170	Tipos forman pareja
415170	417450	Onda, aman a otro
418330	418850	Pingüiners
418850	420730	Y tienen pequeños pingüinitos
420730	422290	Y eligen esa pareja
422290	424330	Para el resto de sus vidas
424330	426230	Y ustedes dirán, bueno
426230	427730	Pero que se yo, eso no significa nada
427730	429610	No, no, claramente eso hace a los pingüinos
429610	431230	Mejores personas, ¿entendés?
431630	433030	O sea, es obvio que los pingüinos
433030	434030	Son mejores personas que vos
434970	437070	Ah, qué poco de construido
437070	438690	Tu parte, creer que el amor monógamo
438690	439990	Está en una categoría moral superior
439990	441950	Hermano, si son monógamos
441950	443590	Son un poco mejores personas los pingüinos
443590	446130	Y vi ese video
446130	448230	Donde viene un pingüino del laburo
448230	449770	Con su pequeño maletín
449770	452190	Así, caminando, y de repente el plano
452190	453310	Lo firma, el chão, así como
456010	457850	No podía creer, boludo, estaba viendo Twitter
457850	458530	El pingüino me decía
459890	462110	Voy a volver con mi familia monógama
462110	464290	A hacer el amor romántico con mi mujer
464290	466590	Y alimentar a mis hijos
466590	467590	Mira el laburo así
468710	470410	Y de repente, vos ves
470410	472370	Boludo, ves la cara
472370	474170	Del pingüino, háganme la comparación
474170	475930	Frame por frame, ves la cara, el pingüino hace así
476550	477670	Mira la familia y dice
478290	478730	¿Qué?
479590	481650	Y mira a cámara así
483030	483970	Y vos decís
483970	486230	Boludo, lo hicieron
486230	487550	Pija, boludo
488350	490230	Este hijo de puta que mato 500
490230	492090	O sea, me lo decía mi amigo
492090	493410	El otro día
494230	496110	500 pingüinos muertos son mil familias
496110	497350	Arruinadas, ¿entendés?
498090	499150	No son
500230	501390	Los 500 pingüinos
501390	504230	Es el pingüino que volvió al laburo
504230	506550	Y viva a su pozo
506550	508190	Y el chavo yo dice
508190	509170	¿Qué?
510230	512010	Como mira a cámara boludo
512010	514230	Esos animales no se puede creer
515070	516610	No se puede creer
516610	517890	Y entonces vuelvo, vuelvo
517890	519370	Vos agarrás y decís
520590	521750	No llego
521750	522910	Y alguien dice
522910	524830	Momento de matar pingüinos
525570	527250	¿Por qué boludo?
527730	528630	¿Por qué?
529250	530670	¿Qué mierda te pasa?
531750	533210	No llego hermano, no llego
533210	535210	Si hay un motivo por el que llego
535210	537730	Es por los agoveros, si hay un motivo por el que llego
537730	539530	Es por este encuentro de los lunes
539530	541670	Donde monitoreamos los eventos
541670	543890	De alto impacto metafísico en la República Argentina
544410	546210	Donde agarramos y hacemos
546210	548670	Un rápido raconto de lo que nos sucede
548670	550310	Y yo la verdad que lo que quiero también
550310	552170	Hoy habrá muchos anuncios
552170	554090	Hoy haré muchos anuncios
554090	556490	Porque lo primero que voy a anunciar es que
556490	558670	Este no es el último maga
558670	561370	El que viene tampoco es el último maga
561370	563030	Pero nos vamos a despedir
563030	564170	Al menos en vivo
564170	566190	En el otro maga creo que cae 20
566190	566970	El un es 20
566970	570010	El otro maga es el último maga
570010	572110	El otro maga es el último maga
572690	573170	Ahí
573170	575190	Ahí yo cierro
575190	576370	Y yo que voy a hacer después?
576730	578870	Grandes preguntas que voy a hacer después
578870	581290	Pero yo voy a entrar a una fase de
581290	583530	Gran silencio
583530	585110	Un gran silencio
585110	585890	Enigmático
586470	589130	Un gran silencio en el que me voy a retirar a un monte
589130	591190	Y voy a reconfigurarme
591190	593170	Y volver transformado para siempre
593170	595170	Y en este gran silencio
595810	597050	Solo voy a hablar
597050	598830	Por el canal de Twitch
598830	600650	Este que armamos hace poco
600650	602850	Y alguien dirá
602850	604690	Bueno no es un silencio si vas a estar hablando
604690	606790	No, porque va a ser distinto
606790	608990	Primero que es el agovero lo entiende
608990	611950	Van a ser los diálogos del gran silencio
611950	612970	Van a ser distintos
612970	614950	Pero ahora por ejemplo como va a ser?
615910	616350	Erratico
616350	618930	Voy a explorar ese mundo Twitch
618930	620810	Y voy a prender ese Twitch
620810	623490	A las 3 de la mañana y voy a jugar al Bloodborne
623490	624430	Por ejemplo
625550	626830	Y voy a ver quién está el otro
626830	628470	Y ahí habrá 10 personas
628470	630950	Y somos 10 y vamos a dialogar
630950	632370	Y vamos a encontrarnos
632370	634610	Y ese va a ser mi gran silencio
634610	636470	Ahí voy a reconfigurar
638710	639250	Reconfigurar
639250	640610	Mi forma final
640610	642730	Y voy a volver por supuesto transformado
642730	644590	Distinto, cambiado, modificado
644590	646830	Para el 2021, para el que por supuesto estamos pensando
646830	647510	Grandes cosas
647510	649190	Ya anunciamos que MAGA sigue
649190	651890	MAGA el año que viene, MAGA 2021 sigue
651890	654490	Y gracias a la gran plataforma el sistema AGO
654490	656550	Vamos a expandir nuestro multiverso
656550	658770	Por ejemplo, ya está Gameboard
658770	660250	Ya están estas cosas
660250	662330	Y todo este cansancio
663490	664050	Tuvo
664730	666090	Bueno, dicho ese paso
666090	668610	Uh, tengo algo para contar que
668610	670070	Ay no sé si
670070	671190	Me acabo de dar cuenta
671950	674090	No sé si contar esto
675770	676330	Hicimos
677350	678670	Estábamos tan cansados
678670	680530	Que con mis amigos nos fuimos
680530	681630	Este fin de semana
682550	684790	Alquilamos una cabaña en El Tigre
684790	686330	Me fui con mis amigos
687290	688330	Para recargar
689270	689790	Energies
689790	692330	Y cuento, cuento esto
692330	694710	Es un gran tema para abrir acá
694710	695950	Me acabo de dar cuenta
696730	698930	Si, dice Fideluce
698930	701130	¿Sexy amigos? No, no, no
701130	702110	No fue
702710	704790	No fue para la del gay sexo
705330	707210	Cosa que ya hemos explorado en otros magas
707210	708290	No fue por ese lado
709030	710870	No gay sexo, dicen Juan Farcutulo
710870	712870	No, no, no, no fue por ese lado
712870	713930	Fue por otro
714830	716750	No tienen idea esto
716750	718990	Y me acabo de dar cuenta
718990	720330	Me acabo de dar cuenta
720330	721970	Mira acá lo sacaron, eh
721970	724750	Acá hay un usuario, un agovero
724750	725630	Que se dio cuenta
725630	727470	Mira como sube la gente en el canal también
727470	728350	Como gente entrando
729370	731370	Lo cuento o no lo cuento
732310	733890	No pensé hablar de esto
733890	735490	Pero me parece acá
735490	738150	Inbuido en las grandes verdades de este encuentro
738150	740030	Tiendo a creer que puede ser un tema
740030	741910	Muy agovero
741910	743790	Muy para que descubramos que hay de verdad
743790	745590	Todo esto con una experiencia personal
746710	748030	Voy a dar la introducción
749290	751170	Y voy a
751170	752030	Y voy a
753170	753850	Si, si, si
753850	755270	Acá ya lo sacaron
756670	758530	El plan era irnos al tir
758530	760370	Hacer una recarga espiritual
760370	762030	De energies de nuestras baterías
762830	764010	Espirituales, cosa hermosa
764010	765570	Amigos míos de toda la vida
765570	768030	Amigos de la secundaria, amigos incluso de la primaria
768030	769750	En este grupo, viste esos amigos de toda la vida
769750	771350	Esos amigos que
771350	773330	Que de verdad te conocen de hace tanto tiempo
773330	774910	Que vas compartiendo la vida con ellos
774910	777870	Vas viendo cómo van pasando por distintas etapas
777870	779730	De la primaria, de la primaria
780990	781430	Primaria
782450	784130	El micrófono lo estoy moviendo mucho
784590	786530	Disculpen, es que estoy emocionado
787250	789410	Emocionado por la proximidad a la verdad
790050	791450	Fuimos a una cabaña en el tigre
791450	793610	Y un amigo, uno de mis amigos
793610	796350	Hace así y saca
796350	797070	No sé si está bien
797070	799810	Ya está, ya está, ya tantas cosas han pasado por acá
799810	802490	Que es lo peor que puede pasar
803930	805610	Muestra unos
806350	808350	Unos hongos
810190	811870	Muestra unos
811870	814670	Unos shrooms
814670	818390	Muestra unos shrooms
818390	819990	Shroomers
819990	821870	Unos shrooming sons
821870	824270	Unos shrooming
824270	824950	Shrooms
826050	827650	Mirá, no, no, no, mirá cómo están
827650	829270	¿En qué te convirtieron? Claro, Juampi
829270	830150	Juampi Lobato
832450	833910	Exacto, exacto, Juampi Lobato
833910	836570	Que me pregunta en qué te... Mirá, mirá
836570	837510	Entonces hubo gay sexo
837510	839210	No, hermanos, les estoy diciendo que no hubo gay sexo
839210	840650	No, no estoy jugando
841830	843370	Solo simplemente no fue por ahí
843370	846250	Aparte ya exploramos eso, ya hablamos de que somos promimos acá
846250	847610	Pero simplemente no pasó
847610	849010	Simplemente no pasó
849850	851770	Mostró unos shroomers
851770	854110	No quiero saber, dice Coimas
855530	856010	Entonces
857190	857670	Claro
857670	859730	Yo ahí tuve un dilema
859730	861590	Yo frente a esa oferta
861590	864370	Estaba en la narrativa del monomito de Campbell
864370	866570	En el llamado a la aventura
866570	868750	Que en general lo hace un personaje
868750	870510	Como mi amigo ese
870510	872990	Que parece medio como un linchero enigmático
872990	874410	Y te ofrece un camino
874410	877410	Y en general primero hay un rechazo al llamado a la aventura
877410	879370	Estamos en el monomito cambeliano
879370	880510	Para con este fin de semana
880510	882990	Me ofrece unos shroomers, mitz
882990	884790	Unos shroomers fraus
884790	887470	Y entonces estábamos ahí con mis amigos
887470	889050	Y claro, yo tuve un dilema
889050	890710	Porque como dijo Juan Piacá
890710	892430	En qué te han transformado
892430	893690	Yo agarré y dije
894510	895850	Este no es mi universo
896570	897970	Este no es
897970	899250	Esto no es mi habitat
899250	902030	Acá los agoveros saben que yo tengo
902030	904350	No sé ni cómo completar el ejemplo
905070	906510	Tengo menos droga que
907370	908510	No sé, hermano
908510	910430	No sé qué cosas tienen pocas drogas
910430	912590	Ni siquiera puedo dar un ejemplo
912590	914790	Tengo menos droga que
916030	916550	No sé
917770	918290	Ijitus
918290	920310	Acabaste de arrefalopear Ijitus
920310	921770	Pero yo no
922490	924150	Yo atravesé toda mi vida
924150	926110	Pero te estoy hablando no droga
926110	927730	Que no probaste cosas duras
927730	930950	No, hermano, no probé nada, no sé si se entiende
930950	932570	Que no escabié
932570	934510	Pasé toda la secundaria sin escabiar ni siquiera
935310	936870	Y la gente cree que miento
937750	939010	La gente cree que miento
939010	940470	Porque encima hay gente que me conoce a esa época
940470	942810	Que dice que no, si vos estabas en la fiesta
942810	943590	No me acuerdo
944050	945330	Así aparecen estas criaturas
945330	946770	No me acuerdo
948030	949130	Estabas en la fiesta
950090	951330	Arriba la tarima
951930	953350	Y yo le digo si, boludo, estaba ahí
953350	954730	Pero estaba absolutamente sobrio
954730	957710	Estaba plenamente consciente con todo lo que estaba haciendo
958450	959470	Mentibor, dicen acá
959470	961370	Por eso
962210	964570	Ya sé que no creen
964570	966550	En este momento están siendo un poco refutores de leyendas
966550	967790	Perdón que se los diga
967790	969130	Pero ya sé que no creen
969130	971710	Entonces no era mi universo
972930	974550	Entonces cuando me ofrece digo
975750	976190	No
977750	978190	Rechazo
978190	979710	Tu invitación
980370	981810	Alejaos de mi Ezequiel
982610	984750	Yo no soy esto, no tengo nada que ver con
984750	985570	No, no
987170	988050	Y después
988050	989410	Algo en mí me dijo
989910	992630	Pero a ver, cúchame una cosa
992630	994110	Rebord me dijo
994110	996630	Mi voz interior, que me llama por mi apellido
997150	998470	Cuando habla conmigo
998470	999550	En tercera persona
999550	1000570	Yo ya estaba drogado
1001770	1003150	Escuché una cosa
1003150	1004750	Rebord me dijo
1004750	1007970	Vos tampoco eras Gamebord
1008630	1008790	¿No?
1009770	1011350	Y ahora, ahora
1011350	1014130	Me pones a un nipón
1014130	1016530	Me pones a un japonés de 11 años
1016530	1019010	Con la PS5 en frente
1019010	1020390	Pones el Sekiro
1020390	1022810	Y lo cago a espadazo samurai
1022810	1023390	¿Entendés?
1023970	1025670	Hoy me traes
1025670	1027530	Me traes a genichiro a china
1027530	1030150	Y lo recago a sablastos
1030150	1032090	Lo paso así, con una mano
1032090	1034450	Mirando para otro lado, haciendo un trámite
1034450	1035110	De afip
1036030	1037790	Y yo no era Gamebord
1038390	1040650	Yo no era Gamebord
1040650	1042430	Entonces de repente
1042430	1043750	Esta voz interior me dijo
1043750	1045890	Hay tantas cosas que no fuiste hasta que no
1045890	1048470	Yo por ejemplo, tengo un bajísimo consumo de anime
1048470	1050130	Solo vi Dragon Ball
1050130	1052610	Pero me encantaría ver Evangelion
1052610	1054610	Yo sé que hay un episodio de mi vida
1054610	1057110	Que me está esperando adelante que es Otaku World
1057110	1057550	¿No?
1058310	1059250	¿Y por qué no?
1059550	1063250	¿Por qué rechazaría un universo narrativo entero
1063250	1064530	Por el solo hecho de que
1064530	1067350	Por mi propia prejuiciosa narrativa personal
1067350	1068310	Eso me esté vedado
1068310	1068470	¿No?
1069710	1071370	O sea esa fue como mi pregunta
1071370	1072490	¿Van lo que hacer con Evangelion?
1072570	1074490	Ya sé que tengo que ver Evangelion
1074490	1075510	Pero me está esperando a mí
1075510	1076630	Y yo lo estoy esperando
1076630	1078950	Estamos mirándonos con ese producto
1078950	1081010	Así como de costado, midiéndonos mutuamente
1081010	1084270	Porque sé que hay máxima verdad ahí
1084270	1086230	Y entonces dije
1086230	1088490	Si nada de lo humano me es ajeno
1089230	1090490	Voy a negarme esta experiencia
1091530	1092950	Vamos una tanda y volvemos
1092950	1094670	Vemos si les cuento o si hablamos de otra cosa
1094670	1095650	Lo que ustedes quieren
1104930	1106330	La Garganta Poderosa
1106330	1108490	Un grito que no se calla
1109250	1110490	La Garganta Poderosa
1111210	1114090	Periodismo Villero
1114090	1117190	Militancia y Dignidad
1117190	1119270	La Garganta Poderosa
1119270	1121470	Sábados de 14 a 16
1121470	1124290	La Garganta Poderosa
1124290	1126950	Por 93.7
1126950	1128950	Nacional Rock
1128950	1130950	Acela
1130950	1131990	Tuya
1131990	1134350	Parece radio
1134350	1135910	Pero es por venir
1142350	1143610	El mañana
1143610	1145950	Si no viene, lo vamos a buscar
1145950	1147230	El mañana
1147230	1149610	De lunes a viernes, de 8 a 11
1149610	1151050	Con Meg Surtisberea
1154530	1155750	El mañana
1155750	1157130	Por 93.7
1157130	1158530	Nacional Rock
1163590	1164330	Acela
1164330	1165750	Escuchad
1168330	1170530	Nunca nos conformamos
1170530	1172770	93.7
1172770	1173870	Nacional Rock
1173870	1176810	Lunes hasta las 21
1176810	1178330	Por Nacional Rock
1190590	1191990	Escochame
1195130	1196530	Si
1200450	1200990	Si
1201850	1202890	Perfecta
1202890	1204510	Perfecta referencia
1204510	1206150	Del universo narrativo
1206150	1207250	A gobero
1209750	1214090	Mojadeeb, Mojadeeb. Volvemos, volvemos compatriotas acá, los leí mientras me
1214090	1219770	decían que vea One Piece, otro anime. Ya les pedí referencias, Otaku de Perón, el
1219770	1223210	usuario de Twitter, Grana Gobero, ya me hizo un listado de anime al que le tengo
1223210	1228430	que entrar, pero cada reward tiene su tiempo. Yo lo que le quiero decir a la
1228430	1232430	gente que me acompaña desde el momento en que sea que me acompañe, que mi
1232430	1236570	búsqueda espiritual en conjunto con ustedes va a seguir recorriendo todas las
1236570	1241970	clases que tenga que recorrer y lo voy a hacer por ustedes para hacer a la
1241970	1247230	Argentina grande otra vez. Es decir, toca GameBoard, streamearemos con GameBoard.
1247390	1250670	¿Quieren ver Evangelion por Twitch? No sé ni cómo se hace, pero voy a
1250670	1254310	asesorarme y si quieren que lo hagamos, lo hagamos. Miren que yo cuando veo
1254310	1257110	contenidos audiovisuales hago muchas pausas para hablar.
1258830	1263770	Jesús, esto puede dar fe. Soy bastante infumable en algunas personas porque a
1263950	1269070	veces veo algo, a veces veo un acontecimiento de tal fineza, de tal magnitud que
1269070	1273710	agarro y digo no, no, no, no, pausa para hablar, pausa para hablar. A veces otra persona
1273710	1277350	no quiere hablar, pero hay cosas que tiene que hacer una pausa para hablar, viste.
1278570	1283850	Uff, denso borde, ¿entendés? Callate una vez. Pausa para hablar, pausa para
1283850	1287150	hablar. Es la única contra del cine. Yo cuando voy al cine comento con la
1287150	1290050	persona que tengo al lado, a veces tengo un tono de voz fuerte y hay gente que no le
1290050	1296370	gusta. Puede pasar, pero ¿acaso por una cuestión de incomodidad social uno
1296370	1300750	impediría una máxima verdad? Es decir, ¿cuál es el precio de la vergüenza
1300750	1307850	social? Pausa para hablar, pausa para hablar. Ah, sos un hijo de puta. Entonces,
1307850	1311810	entonces, les advierto que si quieren ver contenidos twitcheramente, insisto,
1311910	1315750	reitero, no sé cómo se hace, pero lo voy a explorar. Ay, me encanta, todas las
1315750	1319750	narrativas del universo me encantan. Si quieren vemos, vemos Dune, la de Villenuevo y
1319750	1325510	la de Lynch, al hilo las dos y hacemos pausas para hablar. Cuestión, cuestión.
1325810	1332250	Vuelvo al eje. Están los shroomers ahí y yo digo, esto no es mi universo. Yo digo,
1332430	1338830	no sé, ¿entendés? Aparte digo, ¿no es como pasar de cero a un millón esto? ¿No es
1338830	1344590	como pasar de cero a mil quinientos? Y de repente hubo un llamado, hubo algo que
1344740	1353120	sentí y dije, es ahora loco. ¿Y por qué no? ¿Por qué no? Estaba con mis amigos en un ambiente
1353120	1358340	completamente paradisíaco, ¿viste? En una cosa hermosa. La verdad que el lugar era
1358340	1362980	salido de un sueño idílico, ¿viste? Amigos a quienes amo de toda la vida, la
1362980	1368800	confianza que tengo con ellos es absoluta y total. Reparte unos shroomers, comemos
1368800	1370800	a los shroomers.
1374560	1378600	Acá Flor Trevino, nuestra productora, me preguntan, ¿son feos? A ellos les parecieron
1378600	1380600	feos, a mí me parecieron ricos.
1382560	1386660	Yo dije, vamos a verlo esto, mira. Está rico, está delicious.
1389800	1393040	Y de repente, ¿viste? Dijimos, bueno, está bien, qué sé yo, unos
1394240	1398820	Yo me serví un vaso de agradable cocusio, ¿viste? Eso tomo yo, yo tomo coca cero
1398820	1401820	con mis amigos, ¿entendés? Estaban todos ya empezando a escabiar y yo me serví mi
1401820	1409400	cocusio, mi tradicio era el Cokersons. Y fuimos a una suerte así como de, de, de
1409400	1413420	de pórtico, no sé ni cómo poronga se dice, me sale el chico del pórtico de
1413420	1417360	Hey Arnold. Y estaba el lago, el tigre, todo ese lugar fascinante donde están
1417360	1422320	los narcos y todo este paraíso que queda a 40 minutos de capital, no tiene
1422320	1426420	ningún sentido, está hermoso, ¿viste? Y estábamos ahí, ñomers, ñomers, ñomers,
1426480	1434220	qué sé yo, y de repente, de repente, uno, uno de mis amigos, de repente uno de mis
1434220	1440640	amigos dice, che, dice, yo me estoy sintiendo un poco raro ya, ¿eh? Yo estoy
1440640	1445360	sintiendo, estoy sintiendo algo raro. Y hermano, habían pasado, habían pasado
1445360	1450520	10 minutos, ¿viste? Entonces, el resto como que rápidamente lo refutó, el resto
1450520	1456140	lo refutó, todo el resto fuimos refutadores de leyendas ahí, todo el resto, todo el
1456140	1465680	resto, ¿cuántos te clavaste? 3 gramos. Todo el resto ahí, todo el resto, fuimos
1465680	1480500	refutadores de leyendas, ¿sí? Agarramos y quisimos negar la verdad, quisimos
1480500	1488280	no, callad, es imposible, pasó muy poco tiempo, no sabes de lo que hablás, así,
1488400	1493320	y lo refutamos, ¿viste? Y yo un poco agarré como que yo la jugué un poco más
1493320	1500100	de callado, porque yo estaba sintiendo algo. Y entonces yo vi cómo apedreaban a mi
1500100	1512460	amigo, lo vi todo. Yo vi a mi amigo siendo juzgado y yo, ¿viste?, callé como un cobarde
1512460	1519760	frente a la verdad, fui Pedro, ¿viste? Negando a Jesús, lo negué tres veces y mi amigo
1519760	1524680	volvió todo arrepentido, ¿viste? Y yo como que después de un rato, ¿viste?, agarré
1524680	1531540	y le dije, yo también, o sea, no sé bien qué es, pero siento algo raro, ¿viste?
1532340	1539340	Hermano, hubo una distancia, o sea, si fueron 10 segundos de que dije eso, es muchísimo,
1539720	1547880	pero desde que dije eso, desde que yo como que le dije, che, yo también creo que siento
1547880	1560520	algo. O sea, boludo, de repente, o sea, el agua me quería atacar, estábamos ahí frente
1560520	1564820	al agua y lo que quiero decir es, habían pasado solo 10 minutos de tenerlo, es que todos
1564820	1568480	dijimos, bueno, es algo que se come, así que va a tardar como una hora, dos, es que
1568480	1575480	sintamos algo. Y yo, de repente, estaba así y dije, uy, o no, yo le tengo mucho miedo,
1575480	1584760	pero esto es algo que le quiero contar a la gente, ya que estamos dos rimes, esto es
1584760	1591520	algo que le quiero contar a la gente porque yo tengo mucho miedo de marearme, yo tengo
1591520	1595540	cagado mis oídos, tengo oídos muy pequeños, proporcionalmente muy pequeños, yo tenía
1595540	1599520	esos diabolo de chicos, los tenía hecho espija, tengo toda la cosa, el equilibrio
1599520	1603740	muy reventada, entonces le tengo miedo a marearme, no me gusta marearme, es una cosa
1603740	1610940	que detesto. Y de repente estaba así y vi como que el agua hizo... Empecé a ver como
