start	end	text
163800	168620	esto. Es una zona segura, es un espacio seguro, es lo mismo que transmite la gran mayoría de
168620	174380	las cosas que uno ama y traslada en el tiempo. Es un componente similar a la amistad, similar
174380	178200	a lo que puede ser el cine. ¿Por qué uno vuelve a ver una película que le gusta, no? En The
178200	185220	Fablemans, ya que estamos empezando a tener un poco de Oscars. ¿Qué pasa en The Fablemans? ¿Qué es lo que
185220	189660	te pasa cuando el tren choca y vuelve a ese lugar y lo emula y lo evoca y evoca una emoción que sintió?
191480	195200	Maga es probablemente lo más importante de sus vidas, eso es lo que yo estoy tratando de decirles.
195660	203920	Venir todos los días, los lunes a las 8 a por una hora, suspender el pensamiento, incorporar
203920	208140	algunas verdades e intercambiar en un foro a gobero es una de las cosas más importantes que
208140	214140	tenemos. No estoy exagerando, no estoy exagerando. Un ritual prolongado en el tiempo por el suficiente
214140	223320	tiempo genera tradición. Tradición. Y si nosotros hacemos tradición, somos invencibles. Hablando
223320	235680	de ser invencibles. ¿Qué mierda es este calor? ¿Qué mierda es este calor? De verdad. De verdad,
236040	240820	que no tengo otra manera de decirlo. ¿Qué mierda? Si esto es el calentamiento global,
240820	251900	estoy en contra. Quiero decir que si el calentamiento global se siente así, estoy en contra.
253780	269820	Y honestamente no entiendo cómo nadie me dijo algo antes. ¿Cómo nadie nos avisó? ¿Dónde están?
269820	281620	Los militantes del clima. ¿Cómo dejaron que esto suceda? ¿Cómo dejaron que esto nos pase a todos?
282480	288900	¿Alguien debería haber hecho algo? ¿Alguien debería habernos concientizado? ¿Alguien debería
288900	296420	habernos dicho nunca? ¿Alguien falló? ¿Alguien me falló a mí? ¿Alguien debería haberme dejado
296420	304140	claro que esto podría haber pasado? Acá dicen, nos te avisaron, che. No, eso no es avisar.
304480	315320	Eso no es avisar. Eso no es avisar. Agarraban y decían, dipping point. No extraigan petróleo.
315380	326400	Eso decían, no se entienden. Esto es como mucho más. Hace mucho calor. Hace mucho calor. Hace
326400	334380	calor. Rebord, yo soy santafesino y Gabrá ando de buzo. No sean cagones, dale. Por favor,
334620	340280	agoberos, no me obliguen a hacer esto siempre. Esto ahora es importante porque nos está atacando
340280	346540	a los porteños. ¿Hace falta hacer lo que alguien se los diga? ¿Por qué no se puede decir? O sea,
346540	351560	¿a poco ustedes lo pueden pensar como shade provinciano? Pero yo no lo puedo decir. Esto
351560	358560	se volvió grave porque muchos, muchos porteños están acaloraditos y estamos incómodos y estoy
358560	366500	transpirando un montón y no se puede respirar. Así que ahora esto shit just got real. Eso es lo que
366500	381540	quiero decir. Es más, si vos sos un agobero chaqueño que estás en el chaco ahí a 80 grados a
382140	387520	no es tan importante lo que te está pasando a vos, pero es súper importante si pasa ahora.
387740	395980	No es tan difícil de entender. Se volvió de verdad. Hace mucho calor. El otro día hacían
395980	405660	30 grados a la noche. A la noche. 30 grados ayer. 30 grados ayer. 30 grados a la noche. El cielo
405660	414700	estaba oscuro. Oscuridad. Querés respirar. No hay aire. Es una vergüenza que nadie nos haya
414700	421540	advertido que esto podía pasar. Es una vergüenza que esto estaba en peligro y nadie dijo nada. Shame
421540	428740	on you, militantes climáticos que no nos lo dejaron lo suficientemente claro. Porque si
428740	433540	hubieran hecho bien su laburo, nada de esto hubiera pasado. Ustedes sí sabían que esto iba a pasar y
433540	438940	no nos lo dejaron lo suficientemente claro como para que nos importe. Pásame un audio.
439380	447400	¿Qué onda, pelado? Saludos desde Bariloche. Acá estamos con Camperita. Saludos para vos también.
449780	454980	Es una vergüenza. Es una vergüenza. Y alguien debería hacer algo. ¿Y saben qué? Les voy a decir…
457480	468660	Yo reciclo, sabían. Es más, ¿saben cómo voy a contar mi historia de compromiso con el mundo?
470400	479660	Yo una vez… EcoBoard, me dice acá. EcoBoard. Sí. Yo una vez… Este va a ser mi momento
479660	485100	de la retista de la semana. Hago esta cara porque no puedo creer que no haya cobrado esto. O sea,
485160	490980	esto que voy a decir ahora podría haber sido un Juan Carlos Pauterson. O sea, esto podría haber
490980	497060	sido un Pauterson-Cruzó por mucho ver que estos C5N te arma una programación de dos meses. Lo que
497060	504940	quiero decir es que una vez llegó a mi casa una bolsa verde que me la dieron. Vino un minión la
504940	509220	retista y me dio una bolsa verde. Yo no reciclaba. Pero desde que esa bolsa verde estuvo en mi casa,
509220	514480	de repente empecé a decir… Bueno, tiro la botella de plástico ahí. Y una de mis actividades,
514680	520220	mi momento de la retista de la semana, es que una vez a la semana más o menos saco los reciclables,
520960	528440	los reciclares de Gayboard por acá, CDT. Yo una vez a la semana saco mis reciclables. Y es
528440	534680	una actividad que me gusta, me gusta. No hago tantas cosas, entonces yo salgo, camino una cuadra
534680	539140	siempre en medio de la forma más deplorable posible. Eso es importante para mí. Trato de salir de la
539140	545280	manera más inhumana visualmente por si me cruzo alguien en esos escasos 30-35 metros y saco Greta
545280	554700	Tombord. Yo, al menos una vez a la semana, saco mis reciclables y los pongo en un canasto verde.
557300	562560	Por ende, soy una gran persona. Y ¿saben qué? ¡No! ¡Para! ¡Es más! ¡El fondo!
565260	572240	Una vez a la semana, yo tengo mi actividad semanal que es salir al exterior a sacar los reciclables,
572240	581620	¿sí? Héroe, pone David Maury, héroe. Entonces, entonces, ¿y saben qué? Les voy a decir algo más,
581780	588180	¿saben qué? Les voy a decir algo más. Muchas veces los tiro y veo adentro el tacho y hay orgánicos.
590400	597700	Y eso me hace, eso me hace sentir mal. O sea, por favor, atiendan conmigo lo que les estoy diciendo.
598260	603720	Miren lo buena persona que soy. Mi grado de compromiso, no solo conforme con sacar mis putos
603720	612260	reciclables, cuando veo que alguien no respetó las reglas, me siento mal por un instante. Es decir,
612260	617820	yo pudiendo ser un ciudadano egoísta que tira sus reciclables y dice bueno, esto a partir de
617820	624460	los problemas del otro, que se fijen cómo hacen, yo hay unos buenos segundos que hago así, digo,
625200	633840	la madre, acá los reciclables tiran orgánicos. Soy prácticamente a Greta Thunberg. Soy, o sea,
634140	638220	soy una gran persona. Eso es lo que trato de decirles. Hay toda una porción de mis segundos
638220	648340	en los cuales pienso y eso me entristece. Y eso me entristece. Pasé un audio, pasé un audio.
651000	659060	Uno escuchó nada. Pelo pincho. Quería, antes de que se vuelvan a caldear los ánimos entre
659060	664820	porteños y gente del interior, pedir que podamos llegar a un consenso en que la situación que
665030	670750	estamos atravesando es grave para todos, este calor es insoportable y que además, si quieren,
671710	677830	múdense a una provincia de verdad y cierren el harto, ¿sí? Gracias. Gracias, compadre de
677830	682850	gobierno que trata de traer un poco de paños fríos a esta situación tan caliente, que trata
682850	686770	de poner un poco de toallitas húmedas y frías para agarrar el silba. Bajemos un poco los ánimos.
686990	694250	Hace mucho calor y no está bien y ojalá alguien nos lo hubiera avisado antes. Yo separo una botella
694250	701630	de otra. No merezco tener calor. Es tan simple como eso. Yo quiero que me devuelvan mi aire,
701670	706570	nada más. Que vuelvan a redistribuir el calor con las provincias como sea y que yo pueda volver
706570	714550	a respirar. Y después, después leer cómo... Me da risa que uno a veces separa botellitas y las
714550	721130	tira a un tacho lleno de bananas y otras cosas orgánicas y después China, China tira al mar
721130	730310	4.500 billones de botellas con pingüinos muertos y procesados. No hay nada que hacer. Hay que entender
732230	737930	que lo más importante y lo que nadie aclaró antes es que este calor es muy caluroso. Y yo creo que
737930	744990	eso debería frenar. Esa es mi plataforma. Eso es lo que yo propongo. 2023. Rebord. Alguien tiene que
744990	750510	hacer algo. Hace mucho calor y eso me pone incómodo. Y yo sé que soy buena persona. Esa
750510	756290	es mi plataforma política. Yo sé que lo que estoy haciendo yo reciclo, coma, hace mucho calor, coma,
756690	764910	basta. Como aparen un poco. Sí. Como que el calor vuelva a las provincias que tiene que estar.
765170	769430	Sí. Y todos saben cómo las cosas tienen que ser. Pasemos a un audio, Maxi. ¿Qué es lo que es,
769530	776330	Rebord? Aquí dos amigos dominicanos otra vez. Estoy viendo que tú estás hablando del calor allá
776330	784010	en Argentina. Pero a mí me han dicho que allá en invierno eso se pone más frío que el carajo.
784370	791630	Sí. Eso está bien frío. Sí. Y aquí en República Dominicana es invierno ahora mismo. Sí. Y aquí
791630	797810	estamos casi a 40 grados. ¿Qué te parece? Me parece que por algo estás en República Dominicana.
797910	804030	Yo soy argentino. Yo soy argentino. Quiero un clima argentino. Quiero un clima donde yo puedo
804030	809710	tomar mate y comer tortas fritas y fingir, laburar y empezar a trabajar más o menos de
809710	816230	once y media a tres, cuatro de la tarde. Que es nuestro pico de productividad humana. Con una
816230	821550	bolsa de putos bizcochitos Don Sature. Si yo tuviera 40 grados en invierno, habría una playa al lado
821550	827410	mío. Yo no tengo eso. No tengo eso. Sí. Entonces lo que trato de decir es que todos tenemos que
827410	833370	calmarnos un poco. Y hay gente que se tiene que hacer cargo. Los militantes del clima se
833370	837090	tienen que hacer cargo del lugar en el que nos dejaron. Porque la verdad es que son unos
837090	841610	irresponsables. O sea, si hubieran hecho bien su laburo, nada de esto hubiera pasado. Y si
841610	846330	esto es el calentamiento global, yo estoy en contra. Y como nadie hizo algo antes,
846570	854650	ahora lo va a tener que hacer Greta Thunberg. Sí. Y vamos a ver qué vamos a hacer con todo esto
854650	865490	que está pasando. Vamos a ver un poco factos. Vamos a ver un poco qué vamos a hacer con lo que está
865490	870430	pasando. Voy a reunirme con mi mesa de porteños, porque vamos a definir entre porteños como
870430	874730	corresponde. Voy a hacer una mesa para hablar de lo que está pasando. Un comité de análisis del
874730	881470	clima. Y vamos a decir esto no puede ser, hermano. Y vamos a empezar. Si eso es un referente del
881470	888410	clima, el juego cambió. Y ojalá ustedes no nos hubieran hecho llegar a esta situación. Si
888410	892430	ustedes nos lo hubieran aclarado, ¿cómo no empezaron por ahí que iba a hacer mucho calor?
895030	900930	Cosas básicas. Cosas básicas. Siempre andan explicando cosas que el ozono,
901610	910590	cuando podés producir y no, hace mucho calor. Hace mucho calor. Hace mucho calor. Hace mucho calor.
910590	917470	El aire, mi aire no tira. Ayer estaba viendo, ayer estaba viendo los Oscar, estaba viendo Boca,
919690	926390	Banfield, uno a otro. Y los, no, no vi Last of Us todavía, no vi el final, no vi el final.
927190	932170	Mucha gente me dice hablar de Last of Us. ¿Sabes? Jungleman. No lo escucharon pero me preguntó de
933330	942170	Jungleman. Juan Viselva. Me dijo ¿Y Last of Us? Me dice. Dejáme ese, dejáme ese, dejáme ese para
942170	950750	hablar. Dejáme ahí está. Yo me llevo muy bien con la naturaleza, ¿sabían eso? Hay mucha gente que
950750	959490	responde muy bien a mí, animales, niños, locos y discapacitados. Me llevo perfecto con todo ese
959490	965870	experimento poblacional. Con gente que está en la frontera, la verdad. Viejos, muy viejos, también me llevo muy bien.
968030	970170	Estoy tratando de pensar si lo que dije es discriminatorio en algún sentido,
970270	975250	pero estoy casi seguro que no. Estoy casi seguro que es inclusivo, ¿sí? Eso por si se estaban
975250	979170	preguntando en el chat, acuérdense que la mayoría de las cosas que yo digo son inclusivas y no
979730	986430	discriminatorias. Y lo que quiero decir es que esta foto es muy precisa. Esta foto es, o sea,
986430	995930	si yo voy a la natural… Si yo voy a la naturaleza se ve más o menos así. Eso es lo que tratan de
995930	1007370	decirles. Que si… Leí un comentario que no puedo decir. Pero me hizo reír mucho. Ese no lo voy a
1007370	1015970	decir. Si yo voy a la naturaleza se ve así. Inmediatamente me rodean pequeñas sardillas y
1015970	1022530	un serbatillos. Me rodean unos squirrels que agarran y dicen, oh, has venido de vuelta con
1022530	1030950	nosotros. Es exacta. Esto es información real de reward. Real pictures of reward in the wild.
1030950	1038590	Cuando yo voy a la naturaleza… Eso es el novie de los marginados. Cuando yo voy a la naturaleza se
1038590	1047950	ve así. Se ve así. Yo me siento en un lugar a reflexionar. Y vienen los animalillos. Así que yo
1047950	1053110	voy un poco a salvar el planeta. Voy a hablar con ellos y quedé tentado, dice Elías Cornejo así.
1053110	1062290	Es que leí uno que me entró mal. Y no puedo. Me está costando. Me está costando. Me está
1062290	1069930	costando Timonear. Hay un audio, Maxi. A ver, tírame. Acá con hormono toda la basura que tiramos
1069930	1076510	para el seance. Así que Dios nos perdone. Está bien. Supongo que para un lado tiene que ir la
1076700	1085120	basura. Esa es mi primera reflexión. Mi primera reflexión como ministro de Ambiente y Cosas y
1085120	1090000	ministro de que no haya tanto calor es que, hey, hagámonos cargo, la basura en algún lugar tiene
1090000	1095440	que ir. Porque nadie quiere hablar de eso. Todos vienen con recetas mágicas. No, no hay
1095440	1101280	contaminar más. Bueno, bueno, para. ¿Y quién va a desarrollar e industrializar el país? Porque yo
1102340	1107900	quiero máximo poder industrial. Y hay gente que dice que eso no es compatible con el calor. Yo
1107900	1113440	creo que sí. Pruebas no tengo todavía, pero creo que sí. Estoy casi seguro. Estamos estudiándolo,
1113460	1117740	estamos estudiándolo. Porque después vienen los otros países desarrollados con sus agendas de
1117740	1122800	ONG y globalistas de mierda que agarran y nos dicen, oh, ¿vieron que hace calor? No, no,
1122800	1126580	reciclen, no contaminen más. Nos decimos, la concha de tu madre. Porque vos te desarrollaste
1126580	1131120	gracias a este tipo de contaminación y ahora vos ya competís con una agenda diferenciada. Y ahora
1131120	1136420	vos querés que yo me haga eco green friendly. Bueno, ¿por qué no me pagás? Subvencioname esa
1136420	1143040	transición ecológica. Oh, ¿qué pasó? ¿Te sorprendió EcoBoard, la concha de tu madre? ¿Qué
1143040	1149500	pensaste que EcoBoard no tenía un poco de lines para salir jugando? Mira, perdón, porque te tiene
1149500	1156340	un poco de line. Te tiene line. ¿Qué pasó? ¿Vos pensaste que EcoBoard va a decir bolude,
1156340	1161660	se va a reciclar las bolas? Subvencioname mi transición ecológica. Subvencionamela,
1161760	1165940	querés que compita así, querés que aplique tu puta green agenda con tus empresas de triple
1165940	1171400	impacto, de tu triple impact, que tiene que ser no sé qué beneficio. Bueno, financiamela.
1172340	1176740	Financiamela, Papa Ed. Lo único que yo sé es que el aire acondicionado no tira más. Mi aire no tira
1176780	1185340	más. Mi aire hace como, no, matenme. Eso dice mi aire. Yo lo prendo y me dice, basta, por favor,
1186120	1192480	Reborn, déjame ir. Y yo, un poquito más, Erwin, un poquito más, un poquito más, tirame. Mi aire
1192480	1202320	está en 12. Ya no se puede... Configuré mi aire para que llegue más abajo de como viene de fábrica.
1202320	1211320	Está en 12. Ya no hace nada. No enfría. Exhala. Suda mi aire. No puedo hacer absolutamente nada.
1212080	1219160	Así estaba tratando de disfrutar de lo último de la escena, la escena futbolística. Hay gente que
1219160	1225500	me dice, habla de boca, habla de boca. Dura derrota de boca contra uno de los candidatos
1225500	1235720	del campeonato. De Banfield. Y sí, primera victoria del campeonato. En un momento iba a pasar.
1236120	1241600	Estadísticamente era muy difícil que no sucediera con boca. Un poquito de fútbol, un poquito de fútbol,
1241660	1245800	está complicado, está complicado, pero no, impossible is nothing, torneo largo, no pasa nada.
1246160	1253460	¿Cómo les avisé lo de Michelis, eh? ¿Cómo les avisé lo de Michelis? Tardó, me consta que ha
1253460	1257920	llegado a las más altas esferas de River ese clip. Se los quiero decir, ¿eh? Se los quiero
1257920	1263680	decir. Algunas cosas gustaron y otras generaron molestia, me dijeron. Igual. ¿Qué le vamos a hacer?
1264320	1268440	Pero, ¿cómo les tiré la de Michelis? Yo le dije, atento con el personaje villano que está construyendo.
1268800	1276900	No tardó ni cuatro días de ese maga en salir a declararse. No tardó ni cuatro días en salir a
1276900	1281020	declarar. Quiero decirle a los hinchas de River que pagan la cuota más cara de todas y por eso
1281020	1286480	son mejores que el resto. Ese es el textual real de Michelis que no quisieron cortar exactamente,
1287000	1295080	¿sí? Pero quería hablarles también de los Óscar, de los Óscares. Los vi un poco más,
1295220	1300360	los vi hace unos años, dejé de verlos y este año por algún motivo, probablemente porque
1300360	1304000	Argentina estaba nominada, no me quiero hacer el misterioso, por algún motivo fue más relevante,
1304040	1307540	le di más bola como guerrilla. A ver, quiero ver qué pasa. Pásame Maxime un audio de los Óscar,
1308280	1313580	escúchame flaco, no pensé decir nada sobre cómo se cagan en Spielberg los Yankees toda la vida.
1314540	1319900	Ah, el hermano, hablá, decí algo, hacé algo. Alguien tiene que hacer algo. Estoy
1319900	1324760	intentando resolver un poco el tema del calor, pero voy, puedo también ocuparme de esto,
1325220	1331680	un toque. Y sí, sí, la verdad que cuando arrancó la ceremonia de los Óscar yo pensé que iba a
1331680	1338360	ser distinto al lavadero de culpa demócrata progresista californiano que suelen ser los
1338360	1348640	Óscar hace por lo menos 10 años. Hubo una época donde los Óscar eran ese glamour descarnado de la
1348640	1352300	consolidación cultural de los Estados Unidos, algo que a mí me hace admirarlos porque todo
1352300	1356320	aquello que se celebra a sí mismo te puede generar identidad refractaria, por supuesto,
1356400	1360880	hay gente que eso lo va a odiar, pero también ordena porque se reproduce en su sitio,
1360880	1366400	entonces todo orgullo propio es un estímulo positivo y emulable para mí. Por ende,
1366660	1370580	creo que a las personas hay que inculcar las autoestima y las naciones necesitan autoestima
1370580	1374780	también. ¿Y cómo tienen autoestima las naciones? Bueno, con los misiles nucleares, ahí tienen en
1374780	1380900	general el halívido y los genitales, y también con el despilfarro de cultura, las celebraciones
1380900	1387040	a ellos mismos. Los Óscar eran eso, los Óscar eran somos lo mejor del mundo, no tenemos por qué
1387040	1393100	disculparnos de eso, premiamos nuestra mejor película y hasta premiamos una extranjera,
1393400	1398720	lo damos por sentado, pero vieron que las categorías son películas y películas raras,
1399580	1405140	y todos queremos participar de eso, y eso es hacer grande a tu país en términos de
1405140	1411020	diseño y política cultural, por eso los admiro. Pero hace varios años que los Óscar vienen siendo
1411020	1420440	una suerte de panteón donde los Estados Unidos piden disculpas, ¿no? Son un poco como el peronismo
1421140	1426980	porteño, cultural y ideológicamente, son un poco como, somos América, tenemos cheese, bacon,
1427080	1432440	le ganamos a todo el mundo, somos los número uno, pero su cultura está como, ¡ay, pero lo hicimos
1432440	1437700	y fue! Hay cosas como súper oscuras de esto, que vos lo podés tramitar culturalmente, yo no estoy
1437700	1443640	ahora haciéndomela, la cultura tiene que toda ser, viste, bidimensional, por supuesto que hay
1443640	1451100	profundidad a sacar, no te hace una alegoría la bidimensionalidad, pero estoy un poco cansado,
1451200	1457180	como diría Macedonio Fernández, del intelectualismo extenuante. Esta ceremonia
1457180	1462380	no fue la más más más sacada, creo que hace dos años hubo una que poco más le faltaba un premio
1462410	1467330	quechua, boludo, era una cosa que ya era tipo dale, dale, pero aparte dejen de fingir, ¿entendés?
1467330	1472670	Ni siquiera, yo no estoy viendo una puta premiación mapuche donde premian al mapuche más picante de
1472670	1478870	todos, ¿entendés? Que agarró y se morfó, le choreó un cenicero a Lewis, no, estoy viendo los Oscar,
1481010	1484590	celebrense, celebrense un poco, hermano, dejen de, ¿a quién están pidiendo disculpas? Me hacen
1484590	1489810	sentir, yo no me siento incluido en sus disculpas, siento que me están forreando, eso me pasa,
1489810	1495430	no siento que, siento que es un imperialismo hipócrita, si querés, son los mejores del mundo,
1495570	1500210	son los número uno, quieren invadir todo lo que puedan, tienen 50 colonias en distintos lugares,
1500390	1505310	tienen injerencia política, económica y financiera en todos los países con lo que puedan. No me haga,
1505490	1512850	este lavadero de jeta donde le das 50 premios a una película surcoreana que se lamenta 50 veces
1512850	1518330	sobre la inequidad social, este no es el caso, creo que fue Parasite, ¿quién se ha fue Parasite la
1518770	1525950	esa que fue como tipo, ay, esta ceremonia es insoportable, insoportable, al principio hay
1525950	1532490	que hacer los tomás, voy a entregar mis premios, ¿quieren mis premios? El otro día leí un tuit de
1533890	1540850	leí un tuit de Juan Rocco, me gusta mucho lo que escribe, gran usuario tuitero, el del círculo y
1542130	1546250	agarró y tuiteó, lo primero que habría que hacer es darle un Oscar retroactivo a comando, hay un montón
1546250	1552530	de películas que marcaron mucho, una generación muy específica de la República Argentina y les
1552530	1556910	aseguro que los Estados Unidos no tienen ni idea que esas películas importaron, esto es muy loco,
1556930	1562690	una vez hablé con un amigo cuya entidad no puedo revelar que se quedó en la casa de los de donde
1562690	1570090	filmaron Comando, que vive simplemente una familia y él cayó y dijo, acá filmaron Comando y para
1570090	1576250	eso es como si hubieran filmado, no sé, una película completamente olvidable, clase C,
1576490	1581170	¿viste? Clase C total, impresionante, impresionante, por supuesto que mi criterio
1581170	1585130	sería completamente diferente, los premios AGOB, vamos a empezar a organizarlos, me decías que había
1585130	1590870	un audio por ahí, Oscar, esto, a ver. ¿Qué tenemos de nuestro camarada Tom Cruise que ni siquiera fue?
1591830	1598810	¿Qué tipo, eh? Bueno, acá me dicen, hablé, José me dice, hablá de Top Gun, yo ya hablé de Top Gun,
1598810	1604150	creo que hace dos magas hablé de Top Gun, pero básicamente se muerde la cola, cuando arranqué a
1604150	1610910	ver los Oscar, primero vi al Vietnamita, me corrigieron que era Vietnamita, el Vietnamita
1610910	1616270	que fue premiado, hizo un gran discurso Full American Dream Total, un discurso que me emocionó,
1616470	1621890	porque básicamente, ahí lo entiendo, entonces pusieron un coreano a gritar, todo es posible,
1621930	1627130	yo llegué a América, hice mis sueños reales y eso es propaganda cultural del primer nivel, eso es
1627130	1631350	lo mejor que puede hacer una nación con orgullo, autoestima y que se celebra a sí misma. Quiero
1631350	1637150	crear algo, porque esto hay mucha gente que después lo relacionan a una suerte de auto humillación
1637150	1641990	nacional, ¿cuál es la diferencia entre apreciar la cultura imperial de un país que se celebra a
1641990	1646050	sí mismo y ser un sipayo? ¿Quieren que les diga la diferencia? Cuando vos crees que eso a vos te
1646050	1650590	achica la poronga básicamente, cuando vos crees que eso te subsume, si vos te subsumís voluntariamente,
1651010	1656850	bueno, sos un arrastrado, sos, yo no quiero ser el Vietnamita que celebra en el Oscar ajeno, yo quiero
1656850	1662870	tener o quiero que los Martin Fierro sea una cosa que sea un escándalo total, quiero irradiar
1662870	1667750	argentinidad, cuando yo hablo de este diseño en política cultural es porque quiero eminentemente
1667750	1672350	emularlo, no someterme, ¿eso se entiende? Porque la mayoría de las veces la gente que uno cree que
1672350	1677270	celebra algo cree que entonces lo que está haciendo es aceptar una condición de inferioridad, eso es un
1677270	1681290	complejo de culpa que tienen algunos y que les impide disfrutar de cosas donde a otros les está
1681290	1690330	haciendo bastante bien, eso es a mí lo que me pasa, ¿viste? Eso es a mí lo que me pasa y por eso yo
1690330	1694870	siempre digo que las diferencias no son ideológicas, hay diferencias ideológicas, por supuesto que hay
1694870	1699670	diferencias de teoría, por supuesto que si nosotros nos ponemos que tirar una mesa y hay que ver este
1699670	1703810	impuesto, esta otra cosa, esta política económica o lo que sea, podemos tener diferencias de teoría,
1704390	1708470	existen, pero las diferencias reales por las cuales la gente va a guerras no son ideológicas, son
1709250	1714550	espirituales y las diferencias políticas más ondas son espirituales, entonces a mí me pasa que yo
1714550	1718350	puedo ponerme de acuerdo con el diseño de una política cultural institucional capaz con alguien
1718350	1724270	de otra ideología política pero que siente y que vibra como un agovero y a veces no puedo ponerme
1724270	1729050	de acuerdo con gente que en teorías de mi palo, de mi palo ideológico, ni siquiera estoy juzgando,
1729130	1735390	es una descripción, gente de mi palo que intuitivamente reacciona diferente emocionalmente
1735390	1741670	a estímulos para los cuales yo estoy cableado de otra manera, evidentemente. Hay gente que vea
1741670	1747290	a los yanquis haciendo esta suerte de lavadero de culpas monumental y se sienten quizás reivindicados,
1747510	1753730	para mí eso es una condición de sumisión aún mayor que celebrar su propio éxito. ¿Se entiende
1753730	1758950	o estoy demasiado enroscado? Cuando yo creo que de verdad les crees que te incluyen en su disculpa,
1761790	1769190	legitimás su vara para exonerarte. Yo necesito una disculpa de los yanquis, necesito ganarles y
1769190	1773970	para ganarles creo que solo les voy a ganar cuando haga algo infinitamente mejor, con qué receta y
1773970	1780470	con la que ellos hicieron unos buenos 100 años de América al poder y ahora un poco la están quedando,
1781330	1788350	y ahora un poco la están quedando por un montón de factores. Deniz dice que remerita,
1788470	1793570	es imposible hablar con ustedes, es imposible establecer una comunicación. Yo estoy acá
1793570	1799370	intentando comunicarme, intentando establecer un vínculo y ustedes no están distraídos,
1799670	1809970	son personas confundidas. Hotel Zapas, hola, hello, ya está, es así. El agobero hace lo que se le
1809970	1815470	pone y veo este primer vietnamita y digo epa, impresionante, está pasando lo que creo que está
1815470	1822810	pasando, intenté olfatear el ambiente. ¿Se viene Top Gun Maverick a los óscars? ¿Se viene Top Gun
1822810	1827570	Maverick mejor película? Porque yo le estoy diciendo, viste, después ya uno lee de twitter
1827570	1834990	para enroscarse nada más, uno agarraba y me ponía, mirá como los boludos colonizados creen que Top Gun
1834990	1839810	Maverick es una buena película cuando es solo otra película bélica de las cuales existen un millón y
1839810	1847650	no se dan cuenta que el verdadero, y vos decís, ay, sos tan boludo, sos tan boludo, sos tan
1847650	1854650	increíblemente boludo, sos tan tonto, sos tan boludo. Pero nunca vamos a ponernos de acuerdo,
1855190	1858470	porque no estamos de acuerdo, no tenemos una diferencia de teoría, tenemos una diferencia de
1858470	1867170	símbolos, signos y espiritualidad. Yo no destaco la originalidad de Top Gun Maverick. No, no veo,
1867170	1872190	narrativamente disruptiva. De hecho, al revés, veo el coraje de haber realizado un clásico en los
1872190	1878030	términos de un clásico en pleno siglo XXI de una manera que no se disculpa con nadie por ser así de
1878810	1885010	vergonzosa. Top Gun Maverick es cringe, como dirían los jóvenes hoy, y ni siquiera se arrepiente de
1885010	1891910	ser cringe. Si yo fuese un crítico cinematográfico yanqui, escribiría el adjetivo unapologetic.
