start	end	text
337840	339060	Ahora vamos a hablar
339060	340500	Si quieren
340500	342420	Del partido
343960	346020	Charlamos de sensaciones
347860	348940	Pero estoy
348940	350940	Realmente muy garchado
352720	353760	Así que
353760	354940	Programa de hoy
354940	356340	Va a depender un poco de ustedes
356340	359640	No hago muchas veces esto, ustedes saben que yo maga le pongo todo
359640	361720	Voy all in para adelante
361720	363060	Este maga es de ustedes
363060	365220	Este maga es a micrófono abierto
365220	366960	Mándenlo que quieran
366960	369220	Si quieren mandar gastadas, mándenlas
369220	371320	Si quieren mandar un abrazo, mándenlo
371320	372700	Yo estoy, ¿saben qué?
373340	374540	Estoy tan derrotado
374540	377220	Que no puedo ni pelear, ubican esa sensación
377220	380220	Un poco, ni siquiera me enojan tanto las gastadas
380220	381340	Es como que no
382180	384960	Hay veces que estás tan derrotado
384960	386020	Que viene
386020	387620	Viene uno y te pega una patada gratis
387620	389820	En el piso y bueno, no es que te duele esa patada
389820	390300	¿Entendés?
390920	392840	Te duele todo, entonces pasen
392840	395360	Hoy golpear a Reborde es gratis
395360	396560	Así que aprovechen
396560	398520	Llévense su pedazo
399160	401140	Hoy es gratis
402300	403700	Tomas Reborde con 7
403700	405080	Me escriben acá en el chat
405080	407080	Va a estar lindo el chat hoy también
408060	409700	Le doy la bienvenida a todos
409700	411420	¿A dónde se manda?
411440	413060	Al WhatsApp, Tommy y Romero
413060	414120	Lo acabo de decir
414120	417920	11-39-39-88-88
417920	419380	Ahí está Maxi
419380	420280	Recibiendo los mensajes
420280	422160	Sus saludos, sus opiniones
422160	423260	Sus opiniones del partido
423260	426500	Pueden aclarar si ustedes están cogidos
426500	428640	Si no están cogidos, desde qué lugar hablan
428640	430020	Como para saber, obviamente
430020	431620	Como para conocernos un poco
431620	433880	Que tipo de lunes se están transitando
433880	436360	Y yo les puedo contar un poquito
436360	439240	Un poquito más del mío
440600	442300	Che Tommy te cagaron a palos
442300	443540	En Brasil
443540	444620	Pierde
445620	447160	Ahora me haces sentir culpable
448620	450060	Estoy muy mal
450060	451720	Estoy muy mal
451720	453920	Pero saben que
453920	455860	Hago esto y ya les doy la palabra
455860	457320	A ustedes
458820	460260	Estoy tan mal
460260	462540	Que no tiene
462540	463300	Como sentido
463300	465740	Como que de verdad me pregunté
465740	467740	Cómo uno puede ponerse tan triste
467740	469620	Vieron que siempre en estos momentos uno tiene
469620	471560	Como esa reflexión de
471560	473760	Dale boludo, dale en serio
473760	475900	Y esta es como una derrota
475900	476800	Muy particular
477920	479340	Voy a explicar por qué
479340	481700	Es una derrota muy dolorosa como todas las derrotas
481700	483740	En las que uno puso todo en término
483740	485280	Puso todo, yo no hice una mierda
485280	488060	No se me juega nada más allá
488060	489320	Que es el corazón, el alma
490060	492060	Uno puso todo en términos de creer
493080	494340	Yo creí de verdad
494340	496180	Yo creí a fondo
496180	498260	Hablamos puntualmente
498260	500380	Pero creí por completo
500380	501480	Mándame audio
502060	503880	Basta Tommy, basta
503880	506300	Que bueno verte así amigo
506300	507920	Porque también
507920	509440	Para muchos
509440	511980	Me incluyo, vos sos como
511980	513700	Una luz de esperanza, un ídolo
513700	516340	Y ver que alguien que admiras
516340	517740	También es humano
517740	520440	Tiene esta faceta de estar derrotado
520440	522160	Te veo acá y estás
522160	524160	Colorado y derrotado
525040	526020	Me gusta
526020	528000	Banco y bancamos los trampos porque
528000	529620	Los agoberos somos así
530220	532220	Bueno me alegra loco que te gusta
532220	533820	Verme todo reventado
534560	536280	Gran saludo ahí para el compañero
536280	538240	Agobero, que le gusta verme bien molido
538240	539680	A palos en el piso
540340	542240	Como para corroborar mi humanidad
542240	544600	Viste, algo que como si hubiera estado en duda
544600	545300	Básicamente
545300	547420	Estoy hecho mierda
547420	551040	Estoy mucho más que derrotado
551040	551980	Estoy
554640	556600	Temo que algo en mí
556600	559000	Haya cambiado para siempre
560140	562060	Hoy la música sin copyright
562060	564060	Me está acompañando de una manera
567200	568940	Pásame audio
570840	571720	Hola
571720	572520	Hola
572520	575300	Como peroncho y hincha de arriba
575300	576760	Estoy realmente muy confundido
576760	578360	Esto es lo que te puedo decir
578360	580200	La gallina está festejando
580200	583040	Que va a estar confundido
583040	585520	Me tomes el pelo boludo
585520	587500	Yo estoy derrotado
587500	589400	Estoy en una crisis de fe
589400	590760	Eso es lo que me está pasando
590760	593960	Eso es el real tenor de lo que estoy atravesando
593960	595060	Desde el sábado
595060	596340	Una crisis de fe
596340	597540	¿Por qué?
598360	600880	Yo he tenido estos últimos años
601620	602140	Una
602140	603860	Podríamos decir una relación
604640	605800	Más o menos buena
605800	607560	Con Dios
607560	609040	Buena, no, no, no
609040	610740	He tenido una gran relación con Dios
610740	613260	La verdad que casi cualquier cosa que quise
613260	615140	O quiero o desee
615140	616620	Dios me dijo, toma
617740	619220	Tenía hambre, le decía a Dios
619220	621540	No me tirás unos McNuggets con un
622240	623000	Crispy Bacon
623000	625120	Y Dios me decía, dale, ahí sale uno
625120	627540	Y yo recibí a unos McNuggets
627540	628560	Con un Crispy Bacon
628560	630280	Realmente hace como
631120	631920	Cinco años
631920	634200	Que Dios no me deja pata nunca
635120	637000	Venía muy solido con Dios
637000	638120	Entonces en algún momento yo dije
638120	640280	Bueno, hermano, Dios y yo
640280	642960	Un poco somos bros
642960	644580	Dios y yo
645120	646280	Somos amigos, boludo
646280	648020	Tenemos confianza
648020	649760	Y yo esto
649760	652180	No sé cómo explicárselos
653520	654440	O sea
654440	656380	Creo que la única forma más razonable
656380	659040	De tomarme lo que pasó el sábado es de esta manera
659040	662080	Dios me traicionó
662820	663940	A mí
665040	665600	Personalmente
666180	668140	Dios me traicionó
668140	669880	Dios me abandonó
669880	671760	Temo que Dios me haya abandonado
671760	674580	Porque les estoy diciendo
674580	676140	Que venía con una relación de confianza
676140	677580	Veníamos construyendo vínculos
677580	679900	Veníamos más o menos teniendo códigos entre nosotros
679900	680780	Dios y yo
680780	684240	Y le pedí esto
684240	685300	Con mucha claridad
685900	688100	Le pedí esto con mucha claridad
688100	689160	Y Dios estaba ahí
689160	691060	Lo podía ver literalmente arriba del estadio
691060	693280	Estaba el Jesús ese con los brazos extendidos
693280	694980	Lo veía desde donde estaba
694980	697120	Y se lo pedí con mucha claridad
697120	699840	Y yo sé que Dios me escuchó
699840	701900	Y me dijo, chupala
703940	705320	¿Cuál pasaje bíblico?
705380	708100	Miré al cielo y dije, Dios, ¿por qué me has abandonado?
708100	710100	¿Por qué me has abandonado?
738220	738660	Yo tengo mucha claridad
738660	741180	de mi crisis espiritual que estoy teniendo
741180	742880	Porque no tiene
742880	744120	No tiene ningún sentido
744120	746760	No tiene sentido que Boca no haya ganado
746760	749680	No tiene ningún sentido que Boca no haya ganado
749680	750920	Ningún sentido
751500	753140	Estoy completamente derrotado
753140	755540	Después, por supuesto, no ayudó entrar a redes sociales
755540	757940	y ver un montón de gente que
757940	759720	O sea, está bien, boludo
759720	761060	Yo lo sé, lo tengo clarísimo
761060	762140	Hay gente que me quiere
762140	764420	Y hay un montón de gente que me tiene mucha bronca
764420	770420	boludo, mucha bronca. Y esa gente, bueno, espera días que uno está más o menos triste
770420	776480	para hacerte pija. ¿Y cómo pegan, boludo? ¿Cómo te la dan? ¿Cómo están esperando
777300	782640	para hacerte verga? Y está bien igual, son las reglas del juego. Yo también voy a fondo,
782760	786040	yo disfruto siempre, lo tenía clarísimo, todo clarísimo, que me están esperando,
786040	795300	lo que me la quieren dar. Ya perdí la cuenta de la cantidad de operaciones que me hacen
795300	801080	los amigos libertarios por semana, boludo. Yo sé que no me combina hacer esto, pero
801080	806020	estoy muy derrotado. O sea, realmente estoy... Yo nunca mentí en este programa. Maga tiene
806020	810200	un solo pacto, que es no mentirle a la persona que me está mirando. Y yo no voy acá a hacerme
810200	817420	el pija o decir, no me importa nada. Estoy derrotado, boludo. Creo que ni mi ley tiene
817420	823180	tantas operaciones. Se me van acumulando además. La de la semana anterior era que yo no sé
823180	828680	cuántas sumas millonarias ya recibo del Estado y todos los agops son pagos. Esta es una nueva
828680	834280	que vi, que todos los agops cobran. Y si vos agop no estás cobrando, te están cagando,
834280	840640	porque todos sabemos que los agops cobran. Después ahora también, esta semana fue,
840940	846220	instalaron la del Mufa Board, que también salieron todos a dármela, a dármela terriblemente.
846900	852200	Y es muy cruel, boludo, porque agarran una línea de tiempo de hace cinco años con cualquier
852200	858580	cosa que hice hace cinco años y comparan sin línea de temporalidad entre una cosa
858580	863080	y otra. Cualquier cosa mala que le haya pasado a un ser humano con el que tuve contacto en
863080	868500	un plazo de cinco años y ninguna de las buenas, loco, ninguna de las buenas. Entonces eso. Después
868500	873060	hay otros que directamente me dicen violador. La otra línea que instalaron ahora es... Ni siquiera
873060	877300	la entiendo, ni siquiera la entiendo. Me ponen una foto... O sea, me di Guasora. Vieron que
877740	882000	Guasora está en cana. Guasora está en cana, por trata de personas o por pedofilia, no sé,
882040	890520	de algo heavy. Y a mí solo me ponen Guasora. Como... Perdió boca. Guasora. ¿Cómo funciona
890520	895720	exactamente eso? ¿Es por transitividad? No... Jamás hablé en mi vida con Guasora. ¿Qué les pasa,
895920	902380	boludo? ¿Qué les pasa a estas personas? Pues no importa, loco. Esto recién empieza. Y todo esto,
902400	907940	todo esto, todo esto solo a uno le duele porque está en carne viva, porque cuando estás en carne viva
907940	915440	y porque Dios me traicionó, boludo. Si Dios no me hubiera traicionado, todo esto sería folclore,
915440	926380	sería gracioso. Como esta cortina. Gracioso. Vale. Acá me dice Andrés Barza. ¿Sos igual a Guasora?
926720	933440	No creo, boludo. Estoy casi seguro que no, boludo. Andrés... Voy a leer un poco el chat que seguro
933440	945420	también tengo... Todas... Rebordomado por las fuerzas del cielo. Es que hoy no es un mer... Hoy... Hoy...
945420	954820	ultra easy. Está ultra mega easy. Reborde está seteado en el nivel 1, el nivel para idiotas del
954820	961600	God of War, cuando al que lo golpeas cae. Así estoy yo hoy. Así estoy yo hoy. Y vine con la
961600	965680	sutil esperanza en general. Cuando hago paga, me voy un poco más feliz que cuando entro. No sé si va a
965680	970980	ser este el caso, pero soy una persona cuyo... Yo he sido derrotado en el núcleo de mi sistema de
971140	976560	experiencia, a ver si se entiende. En el núcleo de lo que soy. ¿Por qué? Porque creí de verdad,
976800	1000560	gente. Creí de verdad. Cogí Word. Me aportan acá. Ay, Dios. Pásame audio, pásame audio. Hola,
1002680	1011680	era esta, boludo. Era esta. Es tan obvio que era esta. Todo tenía sentido. Todo tenía sentido. Y ahora
1011680	1030540	nada, tiene sentido. ¿Hay más audio? Y si no, pásame, ¿eh? Fabra, boludo. ¿Por qué? ¿Por qué, boludo? Yo voy a...
1030540	1035540	mi hombre actualmente ha batido por sus pasiones, así que te mando mi más sentido, pésame. Gracias,
1035540	1041420	loco. Desde acá. Solo también con mi perro. Gracias, loco. No, estoy mal, estoy mal. Es un
1041420	1049940	tema cuando realmente no tiene sentido. O sea, desde un plano racional no tiene sentido el nivel
1049940	1057400	de amargura, de malestar. Ayer, el domingo, el domingo creo que dormí 19 horas sobre 24. Depresión,
1057980	1065700	depresión. Nunca, creo que nunca por deporte estuve tan mal. Acá me dicen, esta fue la que
1065700	1071520	te comiste, Tommy. Sí, me la recomí. Yo venía, pero por eso estoy tan derrotado porque venía
1071520	1075780	invicto con Dios. Yo quiero que entiendan que venía invicto con Dios. Venía en una racha muy,
1075780	1086100	muy buena. Y bueno, supongo que, supongo que Dios es colombiano, por lo errático, porque te dice,
1086760	1091720	no, manito, no, esta no. Y vos te quedaste completamente garpe. Bueno, voy a transmitirles
1091720	1096780	algunas sensaciones. Esto quizás les suena raro, les molesta, quizás a algunas personas
1100680	1105680	los enfada. Puede ser bosteros que los enfada esto, pero yo me debo a la máxima verdad y a la máxima
1105680	1110380	ciencia, así que voy a hacer lo que he hecho siempre de este programa, que es que no se enojen
1110380	1115640	conmigo. No daña la verdad lo que no tiene remedio. Voy a decir la verdad, que es lo mismo que dije
1116080	1120800	antes. De hecho, empezaron a viralizar también un clip mío donde decía que el alargue era la
1120800	1125860	criptonita bostera y que si llegábamos al alargue era probable que nos comamos un gol de fútbol
1126520	1131160	playa. Créanme que en esos momentos yo también me odio. O sea, que no están solos en esa sensación.
1131240	1136020	Yo lo detesto. Y de hecho, uno abajo me bardeaba y me ponía, ja, qué análisis oportunista y de
1136020	1140740	mierda. Hoy es fácil. Y yo digo, hermano, lo dije hace tres semanas eso. Hace tres semanas dije que
1140740	1145340	en el alargue nos comíamos un gol de fútbol playa. Entonces, es un terrible padecimiento acceder a la
1145340	1153660	máxima verdad. Es algo que uno carga a cuestas como una cruz. Pásame audio. Otra cosa, como agovero,
1154660	1160080	en el momento en que entró un muchacho que se llamaba John Kennedy. Yo supe que había algo ahí.
1160280	1165980	Era demasiado gracioso que nos meto un gol John Kennedy. Sí, obviamente. Obviamente.
1167720	1172020	Obviamente. ¿Cómo no te va a meter un gol John Kennedy, boludo? Y que después se va
1172020	1179280	inmediatamente expulsado en un rapto de Brasileirao y confusión, boludo. Todo, todo.
1179520	1188920	Podemos analizar, podemos analizar. A ver. ¿Qué verga todo, boludo? ¿Qué verga todo?
1191620	1196900	No hay nada ahí. Hoy no hay nada ahí. Hoy soy una persona derrotada en su fe. No hay nada ahí.
1196900	1205380	Eso es lo que tengo para aportar. Yo llamé y Dios no respondió. Yo llamé y Dios no atendió. Pásame.
1205920	1211220	¿Bor, significa que esto pierde el peronismo? Y puede ser, boludo.
1224280	1228140	El agobero que venía Maga a levantar sus esperanzas, ¿no?
1229540	1235040	Uy, estoy bastante bajón, pero qué suerte que hoy hay Maga. Podré junto a mis compañeros
1235040	1241940	agoberos salir de mejor ánimo. Sale en la casa, se peó un corchazo, boludo. Amigos,
1242080	1248380	el partido, pásame. Dale, sí, sí, manda, manda. Dejala pasar, Cavani, dejala pasar. No, no, me hablé.
1249820	1256060	Vamos a hablar. ¿Qué verga? ¿Qué es esto? ¿Por qué uno sufre con esto? Realmente,
1256140	1263840	capaz hay que ver Badminton, boludo. Capaz hay que ver la NFL. Siento que no tiene sentido. Siento
1263840	1271580	que gasté todas mis... ¿Vieron como en Star Wars existen las midi-glorias? Bueno, yo gasté todos
1271580	1282420	mis credibilitos. Gasté mi currency de fe. Puse todo ahí. Hice un all-in de fe. Y más allá de
1282420	1286200	lo que uno hace después, rompe la bola en redes sociales, redes sociales son para jugar o para
1286340	1292360	botearse. Estoy hablando de lo que me pasó en el alma, boludo. Yo creí de verdad, boludo. Yo creí
1292360	1299520	de verdad. Todo fue muy hermoso. Estar en Brasil fue un privilegio. La reconcha de su madre. Le
1299520	1304860	agradezco profundamente a mi amigo Luquitas. Él se movió. Él consiguió unas entradas que eran...
1304860	1309840	No saben dónde vimos el partido. Yo no lo podía creer. Vi el partido en un lugar... Era Macri
1309840	1316000	viendo el partido, boludo. Vi el partido en un palco que... Son cosas que no sabían ni que existían. Yo
1316000	1322380	sabía que el humano había construido esos niveles de confort para ver un espectáculo deportivo. Son
1322380	1327900	esas cosas de las cuales... Ahí después entendés la gente que se corrompe, que se vende por plata.
1328280	1335780	Todo eso lo entendí por primera vez el sábado. Porque ese lugar, ese palacio catarí, me faltaba
1335780	1345280	un turbante y una barba larga. Porque, boludo, ¿saben? Vi el partido al lado de... Vieron este
1345280	1351780	actor, el que está en The Crown y en la nueva de Game of Thrones, que no es Game of Thrones,
1352000	1357660	el que hace ese medio rubio flaco alto. Ahora no voy a poder ver ese hijo de puta sin asociarlo
1357660	1363280	a Fabra pegando un cachetazo fuera de contexto cuando teníamos uno más, boludo. No sé cómo
1363280	1369700	se llama ese actor, pero estaba ahí. Lo vi con él y dos palcos más allá estaba el mismísimo Juan
1369700	1377960	Román Riquelme. O sea, y para allá estaba, no sé, el deep web que maneja el mundo, básicamente.
1378960	1383700	Accedí a todo. Te olvidaste de la popular, me ponen acá. Me olvidé de todo. No de la popular,
1383800	1392940	de todo, me olvidé. ¿Sabes cómo estaba? Haciéndome una picadita de queso bris viendo al Jesús de
1392940	1397760	Río de Janeiro saludarme, que me decía, oh, remordiño, todo estará bien. Yo dije, boludo,
1397760	1403640	pero claro, cómo Dios no me va a amar y me pone un pijazo intergaláctico a toda velocidad, boludo.
1404800	1410520	Fue todo muy lindo. Río es hermoso. La gente de Boca es lo más grande que hay. Realmente Boca es
1410520	1417680	grande por su gente. El banderazo en la playa fue un momento de felicidad absoluta, boludo. Yo de
1417680	1421880	verdad lo quiero decir. Incluso quiero decirlo en estos términos. Quiero agradecer a la gente de
1421880	1425820	Boca. Hay pocos lugares en donde me sienta más querido y más feliz que entre bosteros, boludo.
1425820	1436040	Y eso es muy lindo. Cuando uno tiene eso, siente que tiene compañeros en el alma, boludo. Y pasábamos
1436040	1442100	ahí por la playa y todo era abrazo y felicidad. Incluso antes que ingresar a la cancha era imposible,
1442200	1449300	boludo. Pasamos por 17 lugares. Los brasileros son malos, boludo. Los brazucas son malos, boludo.
1449700	1455260	Pasaba la montada de Brasil que por las dudas te pegaba, boludo. Te la dan. Se la dan a todos los
1455260	1462080	bosteros. Era insoportable. Los brasileros fueron malos. Me parece que hay que acordarse porque ellos
1462080	1467800	pues vienen acá y lo digo con cualquier cruce de fútbol argentino. Vienen los brasileros y los
1467800	1473420	tratamos bien y pasean por San Telmo y son bien tratados y están felices. Y ellos son unos hijos
1473420	1481220	de remil puta, boludo. Los brasileros son malos. Los brasileros... Aparte tienen toda esa lógica de
1481410	1486450	mierda que están zambando en un estado de frenesito tal. Meten un gol, te gritan un gol en la cara.
1487150	1493370	Me empaparon en birra los brasileros, boludo. Están sacados, completamente sacados. Y la vuelta fue
1493370	1500290	un infierno brasilero, boludo. Ahí sí, estás derrotado, cogido, vienen siete brazucas a hacérselos
1500290	1511390	poronga, te bailan en la cara, te la tenés que comer doblada. ¿Por qué pues viene la cara que si te
1511390	1521250	ponen los brasileros? El partido les voy a hacer completamente honesto. Cuando arrancó dije ah el
1521250	1529570	baile galáctico que va a ser esto porque Boca realmente no podía hacer nada. La cancha era una
1529570	1536770	cosa fascinante. Estaba todo muy picado, realmente picado estaba el clima. Pero en el arranque dije
1536770	1542610	ok, esto se va a complicar. En el 1-0 dije no veo ningún escenario donde Boca meta un gol, la verdad,
1542690	1549810	no puedo verlo. Ahí vino el zapatazo mágico de Advíncula, un gol prácticamente idéntico al que le
1549810	1555390	hace a Racing. O sea, mismo concepto. Era un gol imposible, una cosa de otro partido que viene
1555390	1566750	Advíncula, la siente, cree y con todos los poderes peruanos del ultratumba mata un zapatazo, un
1566750	1576130	1-1. Hasta el último segundo del partido yo creí, creí como... pero creí con una fe ciega, creí y dije
1576130	1585170	olvídate, esto tiene sentido. Incluso en el 2-1 creí, incluso en el 2-1 creí. En el 2-1 había una
1585170	1590550	suerte de estado de inconsciencia temporal en el cual estaba convencido de que lo empatábamos.
1591170	1600130	Pero por supuesto pasó casi que la peor pesadilla para Boca que es que te den la pelota. Boca no
1600130	1605050	sabe qué hacer cuando le dan la pelota. O sea, a Boca lo quiebra, boludo. Si Brasil se ordena bien
1605050	1609850	atrás y le dan la pelota, como diciendo, toma Boca, hacé lo que vos quieras, nosotros no sabemos
1609850	1613870	qué hacer con la pelota. Claramente nos pones en un compromiso. O sea, no había un jugador de Boca
1613870	1617830	que no dijera, no, no, para, tranquilo, maestro, se la paso acá al de al lado, le pasaba la pelota al
1617830	1622170	lado y decía, no, no, perdón, perdón, papá, pero es mucha responsabilidad. Voy a darsela a mi
1622170	1627930	compañero a ver qué sabe. Pase al costado. No, bueno, compañeros sabrán entenderme, perdón que
1627930	1632730	me excusé, pero voy a también trasladar la pelota hacia mi costado lateral. Nada, Boca no sabe qué
1632730	1639230	hacer. Boca depende de un zapatazo milagroso y de un estado de confusión. No somos capaces de diseñar
1642630	1648670	una estrategia de juego para penetrar una defensa bien encerrada. Así podemos desbordar y meter un
1648670	1653090	gol de carambola. Casi que lo que deberíamos hacer es volver a darle la pelota a Fluminense y decirle,
1653390	1658430	hagan algo ustedes, tranquilo, traten de ustedes, ustedes vengan y nosotros vemos si le encontramos
1658430	1668250	la vuelta al pasar. Fue, pásame audio. Yo sé que estás mal, Robert, yo sé que estás mal. Dani,
1668250	1676830	la cámara, me van a llamar loco, pero acordate, acordate que si la final del año que viene se
1676830	1683350	juega en Cancha de Rígar, vamos a estar ahí y Boca la va a ganar. Llámenme loco y vengan de
1683350	1689670	uno la concha de su madre, vengan de uno. Vamos a ganar la copa en el gallinero, hijos de puta.
1689670	1694090	Te mando un abrazo, le mando un abrazo a Dani y gracias.
1696370	1704170	Acá pone Frades Egipti. Boca entonces no juega bien, tipo, pásame, sí, sí.
1705090	1709710	¿Cómo vas a poner a Valdés de nueve? ¿Cómo vas a poner a Valdés de nueve?
1716610	1721930	Boca tuvo algunos desempeños difíciles de explicar. Ustedes saben, yo no voy a ponerme
1721930	1726970	a criticar planteo de foot. Saben que nunca, no tiendo ese tipo de análisis,
1727150	1734890	sigo análisis de orden espiritual. Y bueno, fue un partido flojo justo los que no tenían
1734890	1740590	un partido flojo. Yo creo que Varco tuvo un partido flojo, el colobarco, pero no tan flojo.
1740890	1747390	El tema es que hay un fenómeno de expectativas ahí y es que Boca es completamente barco dependiente
1747390	1754830	y si Varco está un poco flojo, un poco flojo, o sea, si Varco no es excepcional, se nota muchísimo
1754830	1763070	y te hunde. Y así todo, estando flojo, de haber tenido dos pelotas que prácticamente fueron
1763070	1773670	situaciones de gol clarísimas, sino fuera porque Cavani no quiere patear al arco. Ahí hay algo muy
1773670	1779030	extraño. Ojalá empiece a hacerlo, pero ya es como… Creo que Cavani había dicho que era el partido
1779030	1785850	más importante de su vida. Bueno, no se notó. Eso es un poco algo que también creo que debería
1785850	1791670	hablarse. Como fue un partido muy extraño para ser el partido más importante de su vida. ¿Por qué?
1791890	1800370	¿Por qué la rebota atrás, boludo? ¿Por qué rebota esa pelota atrás? Y después tiene otra
1800370	1807450	Cavani que se habló menos, pero Cavani en una tiene un estado de locura aleatoria y mete una
1807450	1816630	suerte de despeje al medio y hacia atrás y lo habilita a Cano, boludo. Y es como… ¡Toma Cano!
1816630	1824630	¡Generá esta situación de peligro! ¿Qué mierda está pasando, boludo? ¿Qué mierda está pasando?
1827450	1834930	Y Fluminense, boludo. Fluminense. ¿Qué bronca me da Fluminense? Un club de mierda, boludo.
1837810	1845950	Son un club de mierda, boludo. Déjate de joder. ¿Qué me van a decir? ¿Perdí pierdo público en
1845950	1852070	Brasil? No hablamos ni el mismo idioma. Que se vayan a la concha de su madre. Problema de
1852070	1858710	homaguinha para rebordados que tendrá que ver cómo se posiciona. Fluminense es un club de mierda,
1859430	1865570	boludo. No ganó nunca nada. Está bien. Tenían un buen equipo. Se armaron. Tenían un buen equipo.
1865670	1872710	Tenían un par ahí de viejos con mucha mística. Se armaron. Pero es como si Vélez se hubiera armado
1872710	1878270	un equipazo, ¿entendés? ¿Qué quiere decir rebord que Vélez es un club de mierda? Y bueno,
1878370	1886550	no sé. Fíjate. La concha de tu madre, boludo. Pásame un audio. ¿Qué hay de cierto y se banca
1886550	1892930	o no que Almirón le haga caso a un brujo para meter los cambios? Y es como todo, es como todo.
1893610	1899570	La verdad que con el diario el lunes te tengo que decir no tiene mucho sentido, ¿no? Con el diario
1900390	1907230	lunes. Pero también si te tengo que decir bajo qué sistema de racionalidad llegamos a la final,
1907690	1914010	te tengo que decir que el amigo George, el amigo George Almiclop, solo estaba haciendo lo mismo que
1914010	1920330	hizo durante toda la llave consecutiva que tuvo por delante. Entonces, tampoco yo me puedo hacer
1920330	1927090	el loco rasgándome las vestiduras ahora por haber seguido los agudos consejos de este, de Giorgio
1927090	1936530	Armas, cuando básicamente es lo mismo que pasó de acá hasta la final. Eduardo Gómez dice te vas
1936530	1944930	a poner en contra a los 300 hinchas de Vélez. Ya está, boludo. Ya está. Voy cancelando. Yo
1944930	1949770	tengo públicos. Hay público anti-rebordo, boludo. Yo antes tenía más público libertario. Ahora
1949770	1957490	creo que a gobiernos libertarios deben quedar tres. El resto ya cerró filas. ¿Qué otro?
1957830	1962070	Comodoro Ribadavia está afuera, amigos. La gente en Comodoro Ribadavia es espectacular, pero bueno,
1962130	1969270	ya está. Soy persona non grata. Vélez y torcedores del Fluminense. Pero váyanse a la concha,
1969370	1974710	su madre. Puedo elegir esos enemigos si esos son mis enemigos. Dale, pásame audio.
1976210	1981510	Hola Tommy, también el sentimiento. Mi novio está igual que vos. Por favor,
