start	end	text
290500	294960	no entendés cómo medir las cosas. Entonces de repente vos te cruzas con alguien que te dice,
295360	300840	conoces este, este súper famoso, tiene 7 millones de seguidores en TikTok, y vos decís, ¿a quién no le
300840	305240	ha pasado? ¿Quién no ha estado en una juntada con amigos y dijeron, no conoces a Smorkelfield? Y
305240	309980	vos decís, no, la verdad que no lo conozco, es el número uno. Qué raro, qué raro es el mundo. Yo no
309980	314500	voy a discutir que sea raro, pero voy a decir que hay algunos parámetros, hay algunos patrones. Y
314500	319980	noten por ejemplo, y esto es una felicitación a Gobera, nota con Luis Nobarecio, 10 días,
320140	327500	tiene como 200 lucas de reproducciones. Después va la gente que tiene 10 palos en Smirfold, la nueva
327500	333220	red social, y ahí tiene 200 reproducciones. Entonces, ¿dónde está la medida de las cosas?
333480	338700	¿Dónde está el valor de las cosas? En lo real. La única verdad es la realidad. Y cuando vos vas
338700	343600	a Rosario y se llena un teatro de gente, para escuchar hablar, esos son los momentos de máxima
343600	347740	gratificación. Y ahí te das cuenta que estás haciendo algo grande. Como por ejemplo, en esa nota
347740	352980	con Nobarecio que de repente explote, ¿viste? Después agarrás y decís, cheque, Smorkelfield,
353500	357700	Drupilubs, claro, el fenómeno Drupilubs, ya lo hablamos hace unos programas, el fenómeno Drupilubs,
357760	363520	¿qué está pasando con eso? Entonces vos agarrás, hagan el experimento, vayan a ver. ¿Y este quién
363520	368780	es? Este tiene 4 millones de seguidores en redes, que esto que el otro. Y le hacen una nota y cuanta
368780	374000	gente la mira. ¿Qué mierda pasa ahí? ¿Qué significa eso? ¿Son todas burbujas? ¿Son todas
374000	379380	burbujas interconectadas? ¿Qué nos están cagando? ¿Nos están cagando a todos? ¿Son las redes una
379380	386760	mentira? ¿Es la internet inexistente? ¿Qué es mucho y qué es poco? No entiendo, no entiendo. Y
386760	391200	para entender, me llevó este libro de Juan Ruoco, un gran amigo, lo veo este miércoles,
391240	395180	vamos a juntar a dialogar sobre ciencia y verdad, pero tenía ganas de leer este libro, él es una
395180	399640	gran nota también en Revista Urbe, lo voy a leer, lo voy a chusmear, le mando un saludo y gracias,
399700	404960	agradezco por este libro. Quizás con esto entiendo un poco más, porque no estoy entendiendo, no se
404960	411500	entiende, no se entiende, hermano. Le decía que cumplí dos sueños. Sueño uno, tuve mi primer
411500	422340	recorte de Revolución Popular. No sé si lo vieron. Reborn. Siempre fue una fantasía. Ustedes saben,
422360	427140	los que me conocen hace tiempo, saben que yo lo he dicho. Mis fantasías son públicas. Mi bucket
427140	433540	list es pública. Son muy pocas mis fantasías privadas que no me he animado a comunicar todavía.
433540	439760	El 98% de lo que quiero hacer antes de morir, ustedes ya lo saben. Entonces, pude tildar de mi
439760	446060	lista recorte de Revolución Popular, que no es poco. Yo di una nota y tuve abiertamente un recorte
446060	452220	que dice, le pegó un paseo monumental y yo cuando lo vi dije, no podía parar de reír. Ahora,
452340	460920	mi sueño es llenarle la cara de dedos a alguien. Réculo en chancletas. ¿Qué otro hay de Revolución
460920	473000	Popular? Hay muchos. Le arruina a tal argumentos. Es buena, es buena. Hay un montón. Todavía no
473000	479600	está. Pedaleando. Acá está. Acá dice Lautaro Salazar. Lo deja pedaleando en el aire. Y después,
479680	483560	el verdadero éxito es tener los dos recortes iguales, que aparte los sube la misma persona,
483560	491900	pero con la misma escena y titulada diferente. No Varecio llena la cara de dedos a Rebord con
491900	498920	letal pregunta. A mí me hace muy feliz. Mi primer recorte de Revolución Popular le pega un paseo
498920	507480	por un metal y después vos lo ves, el 90% de los recortes y es uno respondiendo una pregunta. ¿Qué
508100	517880	llenó la cara de dedos? Destroza en vivo también. Destroza en vivo es excelente. Le cantó las 40,
518320	525780	le cantó las 40. Espectacular. Me encanta. Me siento muy feliz. Quiero agradecer, agradezco a
525780	531380	Revolución Popular su toma de recortes. Me hacen reír mucho. Es un género que siempre he admirado
531380	539360	y cada uno tiene sus propios llegué. Cada persona vieron que el sistema de llegué es subjetivo,
539540	547620	no es subjetivo el llegué. Entonces cada uno agarra y le llena la cara. Pasea. No sabía dónde
547620	559540	meterse. Es reculón chancletas. Impresionante, impresionante. Gracias por eso, primer sueño
559770	564970	cumplido. Segundo sueño cumplido estos últimos días, ustedes también, el agovero viejo y peludo
564970	572290	nomás lo sabe, sabe que no miento, en Rosario organizaron una fiesta en mi honor. Yo quiero
572290	577110	agradecer a la gente de Encuentro Itinerante que se portó espectacular. Nos invitaron una sadazo,
577210	581870	la verdad que la pasamos bárbaro en Rosario. El teatro estuvo de 10. Impresionante. La verdad
581870	586270	que lo que está pasando yendo a distintos lugares del país y llenando lugares, explotándolos,
586270	592710	colmándolos de gente es algo que, eso sí, eso es algo con lo que nunca fantasié. Es impresionante,
592810	596950	la verdad estoy maravillado, lo vamos a seguir haciendo. Muy próximamente voy a anunciar una
596950	602990	fecha más en Capital y voy a Córdoba. Voy a estar en Córdoba, así que estén atentos porque voy a
602990	607390	anunciar eso dentro de poco en mis redes sociales, en Instagram, en Twitter, voy a estar avisando,
608110	614010	pero la verdad que es fascinante, es fascinante ver cómo se llenan los lugares, boludo. Ver cómo
614010	619270	se llenan los lugares. Ir a Rosario fue hermoso. Y les decía, segundo sueño cumplido, hicieron una
619270	626650	fiesta en mi honor a la que no fui. Y eso es algo que siempre quise hacer. Y las imágenes son raras,
626730	632130	es un momento raro en mi vida. Vieron en el club de la pelea cuando Edward Norton le dice a Marla,
632510	636330	me conociste en un momento extraño de mi vida. La verdad que es raro lo que está pasando porque
636330	643390	me mandaban fotos y las fotos y me decían, vení. Y yo, no sé, boludo. ¿Y saben por qué no sé?
643390	649430	Porque es raro, boludo. Era un lugar entero de gente con proyecciones mías en la pared,
649570	655750	¿entendés? Y donde el merchandising eran vasos con mi cara, ¿viste? Y vos decís,
656670	661670	y vos decís, ¿qué onda? Lucas Joel Quintero, te amo, pelada, hermosa. Gracias Lucas. Yo también,
661970	667770	de manera abstracta e impersonal, te amo, loco. Es loco lo que está pasando. Hice una maratea,
667770	673530	la maratee, la maratee. Pude sacarme las ganas de al fin maratear, al fin maratear. Unas fiestas,
673710	680670	¿sabes lo que es? Imaginen esto, este concepto, este concepto. Agarrar e ir a un lugar y que el
680670	687530	hecho de la presencia de uno genere celebraciones. Que la gente cante y beba y baile porque uno,
688470	697750	yo sé, parece una exageración, pero de hecho es una descripción literal de lo que pasó. Fue ir a
697750	702530	estoy increíblemente agradecido. Pablo Irre dice, Tommy está como loquita y la verdad que es cierto,
702830	706290	para qué te voy a mentir si es verdad. Estoy absolutamente como loquita con lo que está pasando
707290	712450	y se lo agradezco a ustedes que han generado esta comunidad hermosa, la más poderosa y la más graciosa
712450	716490	de internet. Ese es un dato no menor. Ustedes vieron, quiero felicitarlos también, nunca los
716490	720170	felicito tanto, en general los bardeo, así que esta vez va felicitación en mi parte de ustedes.
720470	724550	Se están manejando muy bien en redes últimamente. La mayoría de la vez ustedes pisaban todos los
724670	730910	palitos, eran unos Insane Palito Pisators, eso era el lagobero, y ahora está un poco más pillo y
730910	735130	el lagobero se da cuenta de que cuando hay alguien bardeando tiene que hacer un chistardium leviosa y
735130	740230	están muy graciosos, boludo, y en general vienen bardeos, bardeos, bardeos y la gente lo reconvierte
740230	744410	en un chistardo y es la comunidad más graciosa hoy por hoy, es la comunidad más divertida y más
744410	750110	creativa de internet, así que se los agradezco. David Castro, amame a mí también Rebord, te amo
750110	755610	David, te amo David Castro. Así que sí, vamos a ir dando vuelta, una nueva ronda de aplausos,
755690	762890	tiene razón Pablo Aguirre, nueva ronda de aplausos. Nueva ronda de aplausos, seguimos porque nos
762890	767230	sentimos identificados con nuestra parte genuina, hay algo de eso, algo de eso hablaba en Rosario,
767610	772750	del poder de narrar y ser narrado y de conectar con el humor de alguien y con esa cosa que tenés,
772850	777570	es como una persona que ves cada tanto, que quizás no sabes en qué anda, pero cada vez que ve sos
777570	782010	hermano de vuelta, como reencontrarte con un grupo de amigos de la secundaria, te volvés a juntar y
782010	786910	cada uno asume sus viejos roles, ocupan sus lugares de memoria, ¿viste? Es alucinante.
787330	795010	Tenemos después un par de temas más, ya me habían sugerido, tema Dune y Mistborn, ahí sería
795650	803390	Nerdboard, eso es bloque Nerdboard. Tenemos Basketboard, hoy es la final, o sea hoy estamos
803390	809710	en la inminencia de que los Nuggets se puedan llevar The Ring, ¿no? O sea, y la verdad que,
810770	817330	¿para qué les voy a mentir? Todo indica, vean cómo es el Basketboard, uno en el Basket hincha por el
817330	822610	deporte, es de esa gente que uno en el fútbol odia, en el Basket uno puede permitirse ser todo
822610	828630	lo que odia en el fútbol, que vos estás viendo el espectáculo deportivo de los Playoffs e hinchas
828630	833310	por el espectáculo. Y si a alguien la da vuelta, se dice, oh snap, y querés que la de vuelta.
833690	839690	Entonces, la verdad que si hoy el Jimmy Butler mete una Insane Ass remontada y la verdad que vamos
839690	845170	con lo, eh si, ¿sabe qué? Estoy, recontrastoy, ¿sabés qué? Sape, amigo, no me lo digas dos veces,
845450	850310	pero si ganan los Nuggets, lo que te pase es que agarras y se dice, ¿sabés qué? Sape, ¿sabés qué?
850370	856130	Estoy, recontrastoy, míralo el loco Jokic, míralo con sus pases medio locardelios, estás, por eso es
856130	860570	un deporte tan lindo y inclusivo, porque es todo espectáculo y todo felicidad, vos estás ahí mirando
860570	865550	y decís como si se te jugase a algo, agarras y subo y tienen unos Insane Ass Passes, unos pase
865550	870510	locos, y hoy es la final, hoy es la final, así que pueden agarrar, Joaquín dice basta de Basketball,
870650	875870	bueno, pasemos a otro tema, era la recontradisposición, viste, funcionaba instantáneamente.
876730	882650	Tema dos que me parece importante y creo que deberíamos charlarlo un poco como a goberos,
884510	898970	Messi se va a Miami, Messi se va a Miami, a la MLS, MLS se viene un poco de Miami Soccer,
899650	903950	y yo voy a hacer una pregunta un poco autoconclusiva, un poco autoconclusiva, perdonen,
904090	912190	perdonen por este recurso, pero ¿qué piensa el agovero, qué piensa la agovera de que Messi
912190	919190	arrancó fútbol, arrancó un poco de fútbol, 11-39-39, 88-88, arrancó un poquito de fútbol,
919210	922690	un poquito de fútbol sin romper nada, guarda a Jangleman que atrás me sigue siendo,
923870	929350	¡oh! ¡Me cagaste! ¡Oh! ¿Cómo me cagaste? ¡Ay Jangleman! ¡Qué rápido que sos!
930690	940290	¿Perdón? 11-39-39, 88-88, ¿qué piensa la agovera, la agovera? ¿De qué Messi vas a ballar? ¡Bibi
940290	942290	se cagó!
958910	968490	¿Qué piensa, qué piensa el agovero y la agovera de que Messi vaya a Miami? ¿Sabe lo que piensa?
972630	976950	¡Banca! ¡Banca! ¿Cómo no va a bancar? ¡Pasame un audio! ¡Pasame un audio!
976970	980390	Pero tuve ese pelado a la concha de tu madre desde que fue, desde que Messi se fue al Miami,
980510	983950	somos todos hinchas de Miami, papá, así funciona. Párate para la neurovídea ahí también, loco, dale.
984210	985650	Ahora organizate, papá, no seas rebelde.
987030	996490	¡Salute! ¿Cómo quiero mi casaca del... ¿Cómo se llama el equipo Inter-Miami? ¿Cómo se llama el equipo Inter-Miami?
996490	1006550	¡La quiero ya! ¡Quiero mi casaca rosa! ¡Quiero un poco de fútbol! ¿Cómo? ¿Saben qué piensa el agovero? ¡Banca! ¡El agovero! ¡Banca!
1007630	1011510	Avaluemos este sistema de decisiones. Vamos a evaluar este sistema de decisiones.
1011650	1017450	Desde la perspectiva del fútbol, no me digan, o sea, no me interesa cómo la ven desde una lesión deportiva,
1017550	1020350	eso me chupa un huevo este fútbol, loco. Pasame un audio más.
1021530	1028790	Se viene el Messi más maradoniano de todos. Birrita, bananero. ¿Y qué haces, loquita?
1029870	1038830	¡Nooo! ¡Mira! ¡Mira lo que son esos audios! ¡Mira cómo ya se siente! ¡Se siente el fútbol de las venas, papá!
1039350	1044630	Es todo agovero cuando vio esa decisión dijo, ¡sapes, papá! Eso es lo que dijo. ¿Sabes por qué?
1044630	1049190	Porque es una decisión que está intermediada por la mística. ¿Y saben por qué?
1049490	1054030	Porque ya no importa nada PSG, ese club de mierda, ese club de franceses del orto.
1054190	1057110	Desde acá en fútbol dijimos, ¿qué club de mierda? Instantáneamente.
1057730	1063070	Ahora, frente a Messi se abrían un par de caminos. O volver a Barcelona y comerla en un club donde no lo quieren.
1063210	1066370	La verdad que son unos garcas. Los catalanes son unos garcas. Y lo sabe todo el mundo.
1066470	1069630	No sé por qué nos engañamos. Messi nos permitió olvidarnos de eso por un rato.
1069750	1074910	Podía ir a mundo árabe con Cristiano Ronaldo a ganar miles de petrodólares.
1075190	1076690	Que también tenía mística. Vamos a reconocerlo.
1076790	1083190	Hay algo de Ali Abdul-Messi, Ali Al-Messi, que me gusta también.
1083790	1091370	Y le dieron otra opción. A Messi le dijeron, ¿querés un poco de cheddar? ¿querés un poco de bacon?
1092570	1095350	¿Querés jugar en un lugar donde no nos importa? ¡Fue el fútbol!
1095350	1098070	O sea, ¿querés agarrar y venir? Hazela que te pinte.
1099530	1102670	¿Querés llevar a tus nenes a Disney all the time?
1103410	1107030	¿Qué tan cerca queda Orlando de Miami? A un viaje en auto, Papa Els.
1107550	1113590	A un viaje en auto. ¿Saben quién llamó a Messi de parte del Inter Miami?
1113810	1117930	Mickey Mouse lo llamó. Mickey Mouse hizo ese llamado con el papá de Messi.
1117930	1125430	¡Hola! ¡Nos gustaría que Leo venga a jugar al Messi al Inter Miami!
1127810	1131590	¡Hola Leo! ¡Estás disponible para jugar en Miami!
1133590	1137010	Mickey Mouse lo llamó a Messi. ¿Y cómo no va a bancar?
1137490	1139830	¿Qué clase de agobero no bancaría esa decisión?
1140410	1146210	¡Playa! ¡Mira lo que es la casaca! ¡Me encanta! ¡Me encanta! ¡Mira lo que es el claquiro ya!
1147130	1151470	¡Es más! ¡El Messi más agobero es en Miami!
1152070	1154830	¡Ya te lo digo antes de ver un solo partido! ¡Quizás no juega!
1155590	1158830	¡Quizás no juega! ¡Deberías jugar los partidos con una birrita en la mano!
1159470	1162430	¡Oh! ¡Y medio deparado! ¡Medio deparado!
1163010	1164850	¡Mateo! ¡Mira! ¡Mateo Messi!
1169490	1172330	¡Mateo Messi se va a crear en Miami!
1174450	1179530	¿Saben lo que significa eso? Vieron que los hijos de Messi, Mateo, está loco.
1180630	1186510	No sé cómo explicar esto, porque no conozco a ninguno. No conozco a Messi, no conozco a su familia.
1186850	1191070	No sé nada de ellos. Pero el agobero se reconoce por los ojos.
1191490	1202310	Y cuando vos ves una foto de los hijos de Messi, hay dos que están tranca y Mateo Messi está como...
1202310	1204950	¡Vamos! Y liberar la máxima ciencia.
1205410	1208190	Mateo Messi se va a crear en Miami, boludo.
1208630	1213830	Mateo Messi tiene potencialidades fortianas en sangre.
1215070	1220310	A una distancia de auto de Disney World, hermano.
1221590	1225210	Va a ser un gole suavecito, shooter kid, pelícanos.
1225690	1231010	¡Todo! ¡Todo! ¡Todo tiene los ojos del desierto! ¡Los ojos del Ibald, papá!
1231010	1233910	Se ve su vibra agobera. No, me parece espectacular.
1234350	1239130	Y aparte también hay que estar atentos al padre de Messi, enclave manager.
1239290	1241390	Imagínate un enclave Miami Vice.
1242230	1249950	Imagínate a Don Messi. Don Messi latino en Miami, yendo a escabiar con el bananero.
1251090	1253230	No, está todo ahí. Está perfecto.
1253450	1255910	Mateo es agobero, todo, todo, todo. No, no, no, no.
1256990	1263750	Todo agobero y agobera seguirá atentamente las circunstancias de las aventuras de Messi en Miami y de los Messi.
1264210	1268050	Los Messi en Miami es el concepto. Miami Vice total.
1269050	1273010	Quería decir eso también y sobre lo que me venían sugiriendo.
1273170	1277030	Como saben acá, 11, 39, 39, 88, 88.
1277570	1281910	Pido por favor cambio de cortina porque el fútbol tiene algo de que...
1283150	1283550	¡Uff!
1284890	1289310	Mirá lo que es esta suave ritmo sin copyright, ¿no?
1289310	1291850	Como para sacar conclusiones, para despejar la cabeza.
1291950	1294710	Vieron que Maga es básicamente una montaña rusa de emociones.
1294770	1301830	Vos entras en un estado de frenesí religioso, casi, con el descubrimiento de la llamada entre Mickey Mouse y Messi.
1302350	1304690	Y ahora, de repente, te pones en un mood más reflexivo.
1305070	1307870	Agarrás y decís, pará, pará, pará, porque ya estoy muy eufórico.
1308190	1310150	Pero, ¿sabes qué? Ahora quiero pelotear algunos concepts.
1310150	1313970	Quiero ver un poco en qué anda la cosa. Quiero ponderar algunas verdades.
1315110	1318430	Me preguntaban acá sobre Mistborn, sobre Dune.
1319250	1323010	Todavía no tengo un concepto. No me cierra. No sé cómo se llamaría esto.
1323150	1326070	Vieron que acá Maga está compuesto de bloques unipersonales.
1326510	1328150	Así que...
1328830	1331910	Fran Espósito dice, gracias por la máxima esquizofrenia nocturna. Hace bien.
1332230	1335930	Gracias a vos, Fran, por ser parte y por haberme dado 225 pesos.
1337310	1338190	225 pesos.
1338190	1341630	¿Sabes lo que hace eso en Miami? Nada. Limpias el orto.
1343150	1347450	Vamos a ponderar ahora algunas cositas un poquito más técnicas en términos de ciencia y verdad.
1348330	1350390	Yo estoy como loquita con Dune.
1350930	1353010	Esto no es una novedad para ninguna gobero y gobera.
1353230	1354630	Lo vengo diciendo hace unos programas.
1354850	1357250	Y lo vengo subiendo a mi social network también.
1357890	1359910	11-39-39-88-88.
1360710	1364450	Yo soy, yo soy un gordo épicas.
1365430	1366910	Yo soy un gordo fantasía.
1367850	1370150	Además de que estoy un poco gordo.
1370570	1371910	El otro día en Rosario, en el hotel,
1372790	1377850	en un momento había unos de esos armarios con espejo, viste, del piso al techo.
1378630	1379390	Estaban calzones.
1380110	1381170	Y me observé.
1382190	1384370	Me observé así la noche, post show, viste.
1384670	1385510	Me observé.
1386510	1388990	Y, boludo, tengo exactamente el mismo cuerpo que mi viejo.
1390850	1391950	No sé si...
1391950	1393430	No sé si a alguno de ustedes les pasó.
1394070	1396030	Pero yo no soy muy parecido a ninguno de los Dune.
1396130	1397190	A mi viejo no a mi vieja me parezco.
1397210	1397770	De cara, digo.
1397850	1399030	Soy como mi propio human.
1399550	1401310	Pero tengo exactamente el mismo cuerpo que mi viejo.
1401850	1403230	¿Ustedes son parecidos a algún familiar?
1403570	1408750	Eso es un algo, hay algo ahí muy ancestral, muy poderoso en términos de genética.
1409830	1415450	Es muy raro ir viendo cómo uno se convierte en alguien que conoce.
1417190	1421330	Tipo, agarrás y te mirás las manos, el cuerpo, así.
1421330	1423090	O sea, me dicen vaca, borde.
1423290	1424150	Estoy un poco gordo.
1424210	1425650	Como dijeron en la discusión del Twitter.
1425770	1426470	No es tan gordo.
1426550	1426910	Es real.
1426970	1427810	No es tan gordo.
1428290	1429490	Tiene un poco de panza.
1429570	1431010	Dijeron, pero eso es normal.
1431230	1432190	Discusión en Twitter abierta.
1432270	1432670	Foros.
1432850	1433790	Foros que opinan.
1434330	1436870	Yo estoy grosso y estoy gordo a la vez.
1437570	1438270	Estoy gorso.
1440870	1442030	Y me pasó lo siguiente.
1442130	1442770	Fue casi un...
1442770	1443910	Fue una epifanía.
1444090	1445470	Me miré al espejo así.
1446650	1448330	Y vi el cuerpo de mi padre.
1448330	1451130	O sea, de mi cuello para abajo vi el cuerpo de mi viejo.
1451190	1453430	Y yo dije, boludo.
1454330	1454930	No sé si alguna vez...
1454930	1456110	¿Alguna vez tuve un momento así?
1456530	1458450	Como que se vieron al espejo y vieron...
1458450	1459770	Se vieron otra persona.
1460850	1461490	Estoy gorso.
1464230	1465810	Soy parecido a Brad Pitt, dice ahí.
1466250	1466850	No, no, yo...
1466850	1467650	Estoy gorso, estoy gorso.
1467750	1468810	Y acá dicen sexy, borde.
1468870	1470930	Sí, sí, yo sé que estoy extremadamente sexy.
1471410	1471910	Pero me vi...
1471910	1473470	Mirá este concept que tiró el jungleman.
1474190	1475110	Mirá el doble.
1475130	1475730	El doble, ¿viste?
1475770	1476750	Mirá lo que tiró el jungleman.
1476750	1477930	Está bien, jungleman.
1477930	1478730	Está fino, está fino.
1479030	1481750	Esto que hiciste acá es sofisticado en términos de psicoanálisis.
1482810	1485450	Yo me miré al espejo así y vi el cuerpo de mi padre.
1486530	1486930	Gorso.
1487250	1488770	O sea, grosso y panza.
1489190	1490450	Y aparte tengo panza dura.
1490810	1491730	¿Vieron la panza dura?
1492010	1492810	Panza que tocas.
1492950	1493930	Y no sé de qué está hecho.
1494450	1494870	Pero está dura.
1494910	1496830	Y me vi así en el espejo y dije, guacho, no puede ser.
1497370	1498750	Yo así veía a mi viejo.
1499130	1500590	Yo tengo recuerdos de ser niño.
1500970	1501910	Y ver a mi padre.
1502270	1504650	Y así se veía su cuerpo.
1504650	1505910	¿Qué me estás señalando, jungleman?
1506930	1507910	Que mire para...
1508610	1509010	¿Así?
1509030	1510650	Que así te cierra más.
1511410	1512270	Pero es lo mismo, boludo.
1513130	1513750	¿Por qué?
1514970	1516310	No, es lo mismo, boludo.
1516390	1516650	Es lo mismo.
1517170	1518290	Pero me miro de atrás.
1518370	1518970	Me miro de atrás.
1519030	1520510	Yo puedo ser ese también, jungleman.
1521170	1522270	Yo soy ese, boludo.
1522290	1523110	Este es mi viejo.
1523450	1523850	Jungleman.
1524070	1524910	No me estás siguiendo ahí.
1525010	1525650	Lo hago de este lado.
1525730	1526250	Lo hago de este lado.
1528070	1529650	¿Vos no podéis hacer que yo me oponga?
1529730	1531010	Que nos veamos en espejo.
1532630	1535250	Me gusta pedir consignas visuales difíciles de regresar en vivo.
1536290	1536770	Entonces.
1536950	1538910	Es color irritable, me dicen acá.
1540170	1540930	Entonces me miraba y digo.
1541050	1541950	Guacho, no puede ser esto.
1541990	1542410	Qué locura.
1542870	1543390	Qué flash.
1543650	1544190	Qué loco.
1544250	1545590	Qué rara que es la genética.
1546030	1548070	Verte crecer en otra persona.
1548210	1549630	Franco Sendra me mandó un pancho.
1549710	1551550	Es insultante ya directamente el chat.
1551870	1553630	Te tira un pancho en la cara.
1553790	1554330	A ver qué haces.
1554750	1555750	Casi jungleman.
1556210	1557390	Se mueve en el espejo.
1558570	1559050	Entonces.
1559390	1560150	Yo estaba viendo así.
1560290	1560850	Qué loco.
1560850	1561750	Qué loco el paso del tiempo.
1561910	1562590	¿Serán mis 30?
1562650	1564110	¿Será la inminencia mis 30?
1564110	1564210	O sea.
1564490	1565890	Igual para ser justos.
1566070	1568370	Mi viejo se veía como yo me veo ahora más grande.
1568790	1569610	Mi viejo era más grande.
1569750	1572970	Porque yo tenía al menos 8 o 10 años de este tipo de recuerdos.
1573170	1574910	No tengo recuerdos mi viejo a los 29.
1575370	1576610	Era demasiado niño.
1577470	1577950	En algún tiempo digo.
1578650	1578970	Qué.
1578990	1579710	Qué loco.
1579810	1579990	Boludo.
1580090	1580730	Qué extraño.
1581130	1581990	El otro día.
1582790	1583730	Hoy mi hermana también me dijo.
1583950	1584310	Me tiró una.
1584350	1585670	Hoy mi hermana que me fulminó.
1585830	1586750	Le contó a una persona.
1586810	1587610	Desde hoy grabamos método.
1588150	1589430	Y estábamos hablando después de grabar.
1589510	1590110	Y le dijo.
1590490	1590950	Una pregunta.
1591170	1592010	¿Ella es tu hermana?
1592270	1592730	Mi hermana dice.
1592730	1593050	Sí.
1593130	1593190	Sí.
1593190	1595730	Mucha gente me pregunta si soy su hija.
1597370	1597770	Y yo digo.
1598170	1598170	
1598370	1598470	Para.
1599910	1600790	Para un poquito.
1601070	1601710	El verdadero.
1601730	1602670	Paremos la mano.
1602770	1602990	Para.
1603110	1603190	No.
1603290	1603770	Me maté.
1603850	1604090	¿Cómo?
1604710	1605010	Viste.
1605030	1607510	A veces te tiran una para la que no estás preparado psicológicamente.
